ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Meter testing,ಮಾಪಕ ಪರೀಕ್ಷೆ,,,,,,,,,
,Meterable category,ಮಾಪನೀಯ ಪ್ರವರ್ಗ,,,,,,,,,
,Metering cubicle,"ಮಾಪನ ಉಪಕರಣ ಪೆಟ್ಟಿಗೆ, ಮೀಟರಿಂಗ್‌ ಕ್ಯೂಬಿಕಲ್‌",,,,,,,,,
,Metering equipment,ಮಾಪನ ಸಾಧನ,,,,,,,,,
,Meticulous care,ವಿಶೇಷ ಎಚ್ಚರಿಕೆ,,,,,,,,,
,Meticulously,"ಅತಿ ಸೂಕ್ಷ್ಮವಾಗಿ, ಅತಿ ಎಚ್ಚರವಾಗಿ",,,,,,,,,
,Mid-span joint,ಮಧ್ಯಂತರ ಜೋಡಣೆ,,,,,,,,,
,Mild steel plate,ಮೆದು ಉಕ್ಕಿನ ಹಲಗೆ,,,,,,,,,
,Mileage allowance,ಮೈಲುದರ ಭತ್ಯೆ,,,,,,,,,
,Military munition,"ಯುದ್ಧ ಸಾಮಗ್ರಿ, ಮದ್ದು ಗುಂಡು",,,,,,,,,
,Military service,"ರಕ್ಷಣಾ ಸೇವೆ, ಮಿಲಿಟರಿ ಸೇವೆ",,,,,,,,,
,Minimum charge,"ಕನಿಷ್ಠ ಶುಲ್ಕ, ಮಿನಿಮಮ್‌ ಚಾರ್ಜು",,,,,,,,,
,Minimum consistent,ಕನಿಷ್ಠ ಸಾಮಂಜಸ್ಯ,,,,,,,,,
,Minimum deposit register,ಕನಿಷ್ಠ ಠೇವಣಿ ದಾಖಲೆ ಪುಸ್ತಕ,,,,,,,,,
,Minimum ground clearance,ಕನಿಷ್ಠ ಭೂ-ಅಂತರ,,,,,,,,,
,Minimum limit of distance,ದೂರದ ಕನಿಷ್ಠ ಮಿತಿ,,,,,,,,,
,Minimum pay,ಕನಿಷ್ಠ ವೇತನ,,,,,,,,,
,Minimum surplus,ಕನಿಷ್ಠ ಹೆಚ್ಚಳ,,,,,,,,,
,Minimum vertical clearance,ಕನಿಷ್ಠ ಲಂಬಾಂತರ,,,,,,,,,
,Minimum working distance,ಕನಿಷ್ಠ ಕಾರ್ಯದೂರ,,,,,,,,,
,Ministerial employee,ಲಿಪಿಕ ಉದ್ಯೋಗಿ,,,,,,,,,
,Ministerial staff,ಲಿಪಿಕ ಸಿಬ್ಬಂದಿ,,,,,,,,,
,Minor capital works,ಸಣ್ಣ ಬಂಡವಾಳ ಕಾಮಗಾರಿಗಳು,,,,,,,,,
,Minor daughter,ಅಪ್ರಾಪ್ತ ವಯಸ್ಸಿನ ಮಗಳು,,,,,,,,,
,Minor head,ಉಪ ಶೀರ್ಷಿಕೆ,,,,,,,,,
,Minor penalty,"ಸಣ್ಣ ಪ್ರಮಾಣದ ದಂಡನೆ, ಲಘು ದಂಡನೆ",,,,,,,,,
,Minor son,ಅಪ್ರಾಪ್ತ ವಯಸ್ಸಿನ ಮಗ,,,,,,,,,
,Minor works,ಸಣ್ಣ ಕಾಮಗಾರಿಗಳು,,,,,,,,,
,Minus entry,ಋಣ ನಮೂದು,,,,,,,,,
,Misappropriation,"ದುರುಪಯೋಗ, ಅವ್ಯವಹಾರ",,,,,,,,,
,Misbehaviour,"ದುರ್ವರ್ತನೆ, ಕೆಟ್ಟ ನಡವಳಿಕೆ",,,,,,,,,
,Miscalculate,"ತಪ್ಪುಲೆಕ್ಕ ಹಾಕು, ತಪ್ಪೆಣಿಕೆ ಮಾಡು",,,,,,,,,
,Miscarriage,"ಗರ್ಭಸ್ರಾವ, ಗರ್ಭಪಾತ, ಮೈ ಇಳಿಯುವುದು",,,,,,,,,
,Miscellaneous liability,"ಇತರ ಹೊಣೆಗಾರಿಕೆ, ಸಾದಿಲ್ವಾರು ಖರ್ಚು",,,,,,,,,
,Misconduct,"ದುರ್ನಡತೆ, ಕೆಟ್ಟನಡತೆ",,,,,,,,,
,Misguide,"ತಪ್ಪು ದಾರಿಗೆ ಎಳೆ, ಅಪಮಾರ್ಗದರ್ಶನ ಮಾಡು",,,,,,,,,
,Misquote,"ತಪ್ಪಾಗಿ ಉಲ್ಲೇಖಿಸು, ತಪ್ಪು ಉಲ್ಲೇಖ",,,,,,,,,
,Misread,"ತಪ್ಪಾದ ಓದು, ತಪ್ಪು ಅರ್ಥದ",,,,,,,,,
,Mission,"ಧ್ಯೇಯ, ಘನೋದ್ದೇಶ, ಧರ್ಮಪ್ರಚಾರಕ ವರ್ಗ",,,,,,,,,
,Misuse of electricity,ವಿದ್ಯುತ್‌ ದುರ್ಬಳಕೆ,,,,,,,,,
,Mitigate,"ಕಡಿಮೆಗೊಳಿಸು, ಕುಗ್ಗಿಸು, ಉಪಶಮನ, ಮಿತಗೊಳಿಸು, ನಿವಾರಿಸು",,,,,,,,,
,Mobile counter,"ನಗದು ಸ್ವೀಕಾರ ಸಂಚಾರಿ ಘಟಕ, ಮೊಬೈಲ್‌ ಕೌಂಟರ್‌",,,,,,,,,
,Mobilise,"ಸಜ್ಜುಗೊಳಿಸು, ಒಟ್ಟುಗೂಡಿಸು",,,,,,,,,
,Mode of drawal,"ಸ್ವೀಕೃತಿಯ ವಿಧಾನ, ಕೊಳ್ಳುವ ವಿಧಾನ",,,,,,,,,
,Mode of payment,"ಸಂದಾಯ ಕ್ರಮ, ಸಂದಾಯ ವಿಧಾನ",,,,,,,,,
,Modems and system software,ಮೋಡೆಮ್‌ ಮತ್ತು ವ್ಯವಸ್ಥಾ ತಂತ್ರಾಂಶ,,,,,,,,,
,Modification,"ಬದಲಾವಣೆ, ಮಾರ್ಪಾಡು",,,,,,,,,
,Modified,"ಬದಲಾದ, ಮಾರ್ಪಾಡಾದ",,,,,,,,,
,Module,"ಅಳತೆಯ ಒಂದು ಪ್ರಮಾಣ, ಸ್ವತಂತ್ರ ಘಟಕ",,,,,,,,,
,Moisture test,ತೇವಾಂಶ ಪರೀಕ್ಷೆ,,,,,,,,,
,Monetary benefit,"ಆರ್ಥಿಕ ಲಾಭ, ಧನ ಲಾಭ",,,,,,,,,
,Monetary limit of power of purchase,ಖರೀದಿ ಅಧಿಕಾರದ ಆರ್ಥಿಕ ಮಿತಿ,,,,,,,,,
,Monitor,"ನಿಯಂತ್ರಕ, ಮಾನಿಟರ್‌",,,,,,,,,
,Monitoring,"ನಿಯಂತ್ರಣ, ಮೇಲ್ವಿಚಾರಣೆ",,,,,,,,,
,Monthly abstract,ಮಾಸಿಕ ಸಾರಾಂಶ,,,,,,,,,
,Monthly ceiling,ಮಾಸಿಕ ಮಿತಿ,,,,,,,,,
,Monthly rate of pay,ವೇತನದ ಮಾಸಿಕ ದರ,,,,,,,,,
,Monthly rated,ಮಾಸಿಕ ದರ ಆಧಾರಿತ,,,,,,,,,
,Monthly rated establishment,"ಮಾಸಿಕ ದರದ ಸಿಬ್ಬಂದಿ, ತಿಂಗಳ ಸಂಬಳದ ಸಿಬ್ಬಂದಿ",,,,,,,,,
,Moral code,ನೀತಿ ಸಂಹಿತೆ,,,,,,,,,
,Moral turpitude,"ನೈತಿಕ ದುರಾಚಾರ, ನೈತಿಕ ಪತನ",,,,,,,,,
,Moratorium,ಅಧಿಕೃತ ಮುಂದೂಡಿಕೆ,,,,,,,,,
,Mortgage Bond,"ಮುಚ್ಚಳಿಕೆ, ಅಡವು ಪತ್ರ, ಅಡಮಾನ ಪತ್ರ",,,,,,,,,
,Mortgage deed,ಅಡಮಾನದ ಕರಾರು ಪತ್ರ,,,,,,,,,
,Motivation,"ಪ್ರೇರಕ ಶಕ್ತಿ, ಪ್ರೇರಣೆ",,,,,,,,,
,Mounting structures,ಏರು ಸಂರಚನೆಗಳು,,,,,,,,,
,Movable property,"ಚರಾಸ್ತಿ, ಚರಸ್ವತ್ತು",,,,,,,,,
,Move a resolution,ನಿರ್ಣಯವನ್ನು ಮಂಡಿಸು,,,,,,,,,
,Movement Register,"ಸಂಚಲನ ರಿಜಿಸ್ಟರು, ಮೂವ್‌ಮೆಂಟ್‌ ರಿಜಿಸ್ಟರ್‌",,,,,,,,,
,Mow,"ಕತ್ತರಿಸು, ಹುಲ್ಲುಮೆದೆ, ಬಣವೆ",,,,,,,,,
,Mud mortar,ಮಣ್ಣು ಗಾರೆ,,,,,,,,,
,Muddam,"ಖುದ್ದು, ಸ್ವಯಂ, ಮುಖತಃ, ಮುದ್ದಾಮು",,,,,,,,,
,Muddy tundra,ಜೌಗು ಪ್ರದೇಶ,,,,,,,,,
,Muff,ಕಾಂಕ್ರೀಟ್‌ ರಕ್ಷಾಕವಚ,,,,,,,,,
,Multifarious,"ಬಗೆಬಗೆಯ, ಬಹುರೂಪದ, ನಾನಾವಿಧದ",,,,,,,,,
,Multifarious duty,ಬಹುಮುಖ ಕರ್ತವ್ಯ,,,,,,,,,
,Multistoried building,ಬಹುಮಹಡಿ ಕಟ್ಟಡ,,,,,,,,,
,Mutatis mutandis,"ಅವಶ್ಯ ವ್ಯತ್ಯಾಸಗಳೊಂದಿಗೆ, ಸೂಕ್ತ ಬದಲಾವಣೆಗಳೊಂದಿಗೆ",,,,,,,,,
,Mutual,"ಪರಸ್ಪರ, ಅನ್ಯೋನ್ಯ",,,,,,,,,
,Nameplate,ನಾಮಫಲಕ,,,,,,,,,
,Narration,ನಿರೂಪಣೆ,,,,,,,,,
,Narrow base towers,ಕಿರಿತಳ ಗೋಪುರ,,,,,,,,,
,National productivity council,ರಾಷ್ಟ್ರೀಯ ಉತ್ಪಾದನಾ ಪರಿಷತ್ತು,,,,,,,,,
,Natural guardian,ಸಹಜ ಪೋಷಕ,,,,,,,,,
,Natural justice,"ಸಹಜ ನ್ಯಾಯ, ಸ್ವಾಭಾವಿಕ ನ್ಯಾಯ",,,,,,,,,
,Natural tendency,"ಸಹಜ ಪ್ರವೃತ್ತಿ, ಸ್ವಾಭಾವಿಕ ಪ್ರವೃತ್ತಿ",,,,,,,,,
,Negative price variation,"ನಕಾರಾತ್ಮಕ ದರ ವ್ಯತ್ಯಾಸ, ಏರುಪೇರು ಬೆಲೆ",,,,,,,,,
,Negligence,"ಅಲಕ್ಷ್ಯ, ಅಜಾಗರೂಕತೆ",,,,,,,,,
,Negotiable,"ವರ್ಗಾವಣೆ ಮಾಡಬಹುದಾದ, ವರ್ಗಾಯಿಸಬಹುದಾದ, ವ್ಯವಹರಿಸಬಹುದಾದ",,,,,,,,,
,Negotiable instrument act,ವರ್ಗಾವಣೀಯ ಲಿಖಿತಗಳ ಅಧಿನಿಯಮ,,,,,,,,,
,Negotiation,ಸಮಾಲೋಚನೆ,,,,,,,,,
,Net block,ನಿವ್ವಳ ಆಸ್ತಿ,,,,,,,,,
,Net generation,"ನಿವ್ವಳ ಉತ್ಪಾದನೆ, ನಿವ್ವಳ ವಿದ್ಯುತ್‌ ಉತ್ಪಾದನೆ",,,,,,,,,
,Neutral,"ತಟಸ್ಥ, ನ್ಯೂಟ್ರಲ್‌",,,,,,,,,
,Neutral conductor,ತಟಸ್ಥ ವಾಹಕ,,,,,,,,,
,Neutral point,ತಟಸ್ಥ ಬಿಂದು,,,,,,,,,
,Neutralise,ತಟಸ್ಥಗೊಳಿಸು,,,,,,,,,
,New design,ಹೊಸ ವಿನ್ಯಾಸ,,,,,,,,,
,New installation,ಹೊಸ ಸ್ಥಾಪನ,,,,,,,,,
,Next below regulation,"ನಿಕಟ ನಂತರದ ವಿನಿಯಮ, ನಿಕಟ ನಂತರದ ನಿಬಂಧನೆ",,,,,,,,,
,Next below rule,ನಿಕಟ ನಂತರದ ನಿಯಮ,,,,,,,,,
,Next higher scale,ಮುಂದಿನ ಉನ್ನತ ಶ್ರೇಣಿ,,,,,,,,,
,Next increment,ಮುಂದಿನ ವೇತನ ಬಡತಿ,,,,,,,,,
,Night shift,"ರಾತ್ರಿ ಪಾಳಿ, ನೈಟ್‌ ಶಿಫ಼್ಟು",,,,,,,,,
,No due certificate,"ಬೇಬಾಕಿ ಪತ್ರ, ನೋ ಡ್ಯೂ ಸರ್ಟಿಫಿಕೇಟು",,,,,,,,,
,No objection certificate,"ನಿರಾಕ್ಷೇಪಣಾ ಪತ್ರ, ನೋ ಅಬ್ಜೆಕ್ಷನ್‌ ಸರ್ಟಿಫಿಕೇಟ್‌",,,,,,,,,
,Nodal agency,"ಸಮೀಕ್ಷಾ ಸಂಸ್ಥೆ, ನೋಡಲ್‌ ಏಜೆನ್ಸಿ",,,,,,,,,
,Nodal officer,"ಸಮೀಕ್ಷಾಧಿಕಾರಿ, ನೋಡಲ್‌ ಅಧಿಕಾರಿ",,,,,,,,,
,Nomenclature,"ಅಭಿದಾನ, ಕೊಟ್ಟ ಹೆಸರು, ಪರಿಭಾಷೆ",,,,,,,,,
,Nomination,ನಾಮ ನಿರ್ದೇಶನ,,,,,,,,,
,Nominee,"ನಾಮಕರಣಗೊಂಡವ, ನೇಮಿತ ವ್ಯಕ್ತಿ",,,,,,,,,
,Non plan budget allocation,ಯೋಜನೇತರ ಆಯವ್ಯಯ ಹಂಚಿಕೆ,,,,,,,,,
,Non plan expenditure,ಯೋಜನೇತರ ವೆಚ್ಚ,,,,,,,,,
,Non promotional,"ಬಡತಿಯಿಲ್ಲದ, ಪದೋನ್ನತಿರಹಿತ",,,,,,,,,
,Non recurring,ಅನಾವರ್ತಕ,,,,,,,,,
,Non-acceptance,"ಅಸ್ವೀಕಾರ, ಅಂಗೀಕರಿಸದ",,,,,,,,,
,Non-cognizable,"ಕಣ್ಣಿಗೆ ಕಾಣದ, ಅಸಂಜ್ಞೇಯ, ಶಿಕ್ಷಾರ್ಹವಲ್ಲದ",,,,,,,,,
,Non-commercial combined lighting and heating,ವಾಣಿಜ್ಯೇತರ ಸಂಯುಕ್ತ ದೀಪ ಮತ್ತು ತಾಪನ,,,,,,,,,
,Non-compliance,ಉಲ್ಲಂಘನೆ,,,,,,,,,
,Non-conventional electricity,ಅಸಾಂಪ್ರದಾಯಿಕ ವಿದ್ಯುತ್‌ ಶಕ್ತಿ,,,,,,,,,
,Non-fatal,ಮರಣಾಂತಿಕವಲ್ಲದ,,,,,,,,,
,Non-finalisation,ಅಂತಿಮವಾಗಿ ಇತ್ಯರ್ಥಗೊಳಿಸದಿರುವುದು,,,,,,,,,
,Non-functional,"ಅಧಿಕಾರೇತರ, ಕಾರ್ಯವಹಿಸದ",,,,,,,,,
,Non-gazetted,"ಪತ್ರಾಂಕಿತವಲ್ಲದ, ನಾನ್‌ ಗೆಜೆಟೆಡ್‌",,,,,,,,,
,Non-government source,ಸರ್ಕಾರೇತರ ಮೂಲ,,,,,,,,,
,Non-modular,ಅಳತೆಯ ಪ್ರಮಾಣವಿಲ್ಲದ,,,,,,,,,
,Non-negotiable,ವ್ಯವಹರಿಸಲಾಗದ,,,,,,,,,
,Non-operative account,ಜಮಾ ಖಾತೆ,,,,,,,,,
,Non-pensionable,ಪಿಂಚಣಿ ಸೌಲಭ್ಯವಿಲ್ಲದ,,,,,,,,,
,Non-puerperal sterilization,ಪ್ರಸವ ಸಂದರ್ಭದಲ್ಲಲ್ಲದ ಸಂತಾನ ಹರಣ ಶಸ್ತ್ರ ಚಿಕಿತ್ಸೆ,,,,,,,,,
,Non-technical,ತಾಂತ್ರಿಕೇತರ,,,,,,,,,
,Nonofficial,ಅಧಿಕಾರೇತರ,,,,,,,,,
,Norm,"ಸೂತ್ರ, ಮಾನಕ",,,,,,,,,
,Normal increment,ಸಾಮಾನ್ಯ ಬಡತಿ,,,,,,,,,
,Normal operating condition,ಸಹಜ ಕಾರ್ಯಾಚರಣೆ ಸ್ಥಿತಿ,,,,,,,,,
,Normal span,"ಸಾಧಾರಣ ಅಂತರ, ಸಾಮಾನ್ಯ ಅಂತರ",,,,,,,,,
,Not so passed over,ಮುಂದೆ ದಾಟಿರದ,,,,,,,,,
,Not up to date,"ತಹಲ್‌ವರೆಗೆ ಇಲ್ಲ, ಹಳತು",,,,,,,,,
,Notary,"ನೋಟರಿ, ದಸ್ತಾವೇಜು ಪ್ರಮಾಣಾಧಿಕಾರಿ",,,,,,,,,
,Nothing contained,ರಲ್ಲಿ ಒಳಗೊಂಡಿರುವ ಯಾವುದೂ,,,,,,,,,
,Notice,"ಸೂಚನೆ, ತಿಳಿವಳಿಕೆ, ನೋಟೀಸು",,,,,,,,,
,Notice of inspection,"ತನಿಖೆ ತಿಳಿವಳಿಕೆ, ತನಿಖೆ ನೋಟೀಸು",,,,,,,,,
,Notification,"ಅಧಿಸೂಚನೆ, ಪ್ರಕಟಣೆ",,,,,,,,,
,Noting and drafting,ಟಿಪ್ಪಣಿ ಮತ್ತು ಕರಡು ತಯಾರಿಸುವುದು,,,,,,,,,
,Notional fixation,ಕಾಲ್ಪನಿಕ ನಿಗದೀಕರಣ,,,,,,,,,
,Notional increment,ಕಾಲ್ಪನಿಕ ವೇತನ ಬಡತಿ,,,,,,,,,
,Notional pay,ಕಾಲ್ಪನಿಕ ವೇತನ,,,,,,,,,
,Notwithstanding,"ಆದಾಗ್ಯೂ, ಅಷ್ಟಾದರೂ, ಹೇಗಿದ್ದರೂ, ಏನೇ ಇದ್ದರೂ",,,,,,,,,
,Null and void,ಅನೂರ್ಜಿತ ಮತ್ತು ಪರಿಣಾಮಶೂನ್ಯ,,,,,,,,,
,Numerical stock ledger,ಸಾಂಖ್ಯಿಕ ದಾಸ್ತಾನು ಖಾತೆ ಪುಸ್ತಕ,,,,,,,,,
,O and M office,ಕಾರ್ಯ ಮತ್ತು ಪಾಲನೆ ಕಚೇರಿ; ಕಾರ್ಯಾಚರಣೆ ಮತ್ತು ಪಾಲನೆ ಕಚೇರಿ,,,,,,,,,
,Obituary,ಮರಣ ವಾರ್ತೆ,,,,,,,,,
,Objection book,ಆಕ್ಷೇಪಣಾ ಪುಸ್ತಕ,,,,,,,,,
,Objective way,ವಸ್ತುನಿಷ್ಠ ವಿಧಾನ,,,,,,,,,
,Obligation,"ಉಪಕಾರ, ಋಣ, ಆಭಾರ, ಅನಿವಾರ್ಯತೆ",,,,,,,,,
,Obligatory,"ಮಾಡಲೇಬೇಕಾದ, ಅನಿವಾರ್ಯ",,,,,,,,,
,Obliteration,"ನಿರ್ನಾಮಗೊಳಿಸು, ತೊಡೆದುಹಾಕು, ನಾಶಮಾಡು",,,,,,,,,
,Obscure,ಅಸ್ಪಷ್ಟ,,,,,,,,,
,Obsequies,"ಶವಸಂಸ್ಕಾರ, ಉತ್ತರಕ್ರಿಯೆ",,,,,,,,,
,Observance and enforcement,ಆಚರಣೆ ಮತ್ತು ಜಾರಿಗೊಳಿಸುವಿಕೆ,,,,,,,,,
,Obsolete,"ರೂಢಿಯಲ್ಲಿಲ್ಲದ, ಬಳಕೆ ತಪ್ಪಿದ, ಅಪ್ರಚಲಿತ",,,,,,,,,
,Obsolete materials,"ಹಳತಾದ ಸಾಮಗ್ರಿಗಳು, ಹಳೆಯ ಸಾಮಗ್ರಿಗಳು, ನಿರುಪಯುಕ್ತ ಸಾಮಗ್ರಿಗಳು",,,,,,,,,
,Obsolete store,ಬಳಕೆಯಲ್ಲಿಲ್ಲದ ಉಗ್ರಾಣ ಸಾಮಗ್ರಿಗಳು,,,,,,,,,
,Obvious dues,"ಸ್ಪಷ್ಟವಾದ ಬಾಕಿ, ಸಹಜ ಬಾಕಿ",,,,,,,,,
,Occupancy certificate,"ಒಕ್ಕಲುತನ ಪ್ರಮಾಣ ಪತ್ರ, ಹಿಡುವಳಿ ಪ್ರಮಾಣ ಪತ್ರ",,,,,,,,,
,Octroi,ಆಕ್ಟ್ರಾಯಿ,,,,,,,,,
,Off-load period,ಕಡಿಮೆ ವಿದ್ಯುತ್‌ ಹೊರೆಯ ಅವಧಿ,,,,,,,,,
,Off-schedule inspection,ಅನುಸೂಚಿತವಲ್ಲದ ತಪಾಸಣೆ,,,,,,,,,
,Office bearer,ಪದಾಧಿಕಾರಿ,,,,,,,,,
,Office contingency,ಕಚೇರಿ ಆಕಸ್ಮಿಕ ವೆಚ್ಚ,,,,,,,,,
,Office copy,ಕಚೇರಿ ಪ್ರತಿ,,,,,,,,,
,Office hours,ಕಚೇರಿ ವೇಳೆ,,,,,,,,,
,Office manual,ಕಚೇರಿ ಕೈಪಿಡಿ,,,,,,,,,
,Office memorandum,ಕಚೇರಿ ಜ್ಞಾಪನಪತ್ರ,,,,,,,,,
,Office note,ಕಚೇರಿ ಟಿಪ್ಪಣಿ,,,,,,,,,
,Office of issue,ಆದೇಶ ಹೊರಡಿಸಿದ ಕಚೇರಿ,,,,,,,,,
,Office order,ಕಚೇರಿ ಆದೇಶ,,,,,,,,,
,Office procedure,"ಕಚೇರಿ ಕಾರ್ಯವಿಧಾನ, ಕಚೇರಿ ಪ್ರಕ್ರಿಯೆ",,,,,,,,,
,Official gazette,"ಅಧಿಕೃತ ರಾಜ್ಯ ಪತ್ರ, ಅಧಿಕೃತ ಗೆಝೆಟ್ಟು, ಅಧಿಕೃತ ಸರ್ಕಾರಿ ವಾರ್ತಾ ಪತ್ರ",,,,,,,,,
,Official memorandum,ಅಧಿಕೃತ ಜ್ಞಾಪನ ಪತ್ರ,,,,,,,,,
,Official publication,ಅಧಿಕೃತ ಪ್ರಕಟಣೆ,,,,,,,,,
,Official receipt,ಅಧಿಕೃತ ರಸೀತಿ,,,,,,,,,
,Official record,ಅಧಿಕೃತ ದಾಖಲೆ,,,,,,,,,
,Officiate,"ಬದಲಿಯಾಗಿ ಕಾರ್ಯನಿರ್ವಹಿಸು, ಸ್ಥಾನಾಪನ್ನನಾಗು",,,,,,,,,
,Officiating appointment,"ಬದಲಿ ಕಾರ್ಯನಿರ್ವಹಣೆ ನೇಮಕಾತಿ, ಸ್ಥಾನಾಪನ್ನ ನೇಮಕಾತಿ",,,,,,,,,
,Officiating arrangement,"ಬದಲಿ ಕಾರ್ಯನಿರ್ವಹಣೆ ಏರ್ಪಾಡು, ಸ್ಥಾನಾಪನ್ನ ಏರ್ಪಾಡು",,,,,,,,,
,Officiating capacity,"ಬದಲಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ಸಾಮರ್ಥ್ಯ, ಸ್ಥಾನಾಪನ್ನ ಸಾಮರ್ಥ್ಯ",,,,,,,,,
,Oil dehydration,ತೈಲಜಲಾಂಶ ಬತ್ತಿಹೋಗುವಿಕೆ,,,,,,,,,
,Oil sample,ತೈಲ ಮಾದರಿ,,,,,,,,,
,Oil testing equipment,ತೈಲ ಪರೀಕ್ಷಾ ಸಾಧನ,,,,,,,,,
,Old design,ಹಳೆಯ ವಿನ್ಯಾಸ,,,,,,,,,
,Omissions,ಲೋಪಗಳು,,,,,,,,,
,On account of,ಆ ಕಾರಣದಿಂದ,,,,,,,,,
,On account payment,ಲೆಕ್ಕದ ಮೇರೆಗೆ ಪಾವತಿ,,,,,,,,,
,On behalf of,"ಪರವಾಗಿ, ಬದಲಾಗಿ",,,,,,,,,
,On demand,"ಕೇಳಿದಾಗ, ತಗಾದೆ ಮಾಡಿದಾಗ",,,,,,,,,
,On humanitarian grounds,ಮಾನವೀಯ ಆಧಾರಗಳ ಮೇಲೆ,,,,,,,,,
,On job training,"ಸೇವಾ ತರಬೇತಿ, ಕಾರ್ಯಾವಧಿಯಲ್ಲಿನ ತರಬೇತಿ, ಕಾರ್ಯನಿರತ ತರಬೇತಿ",,,,,,,,,
,On payment,ಸಂದಾಯವಾದ ಮೇಲೆ,,,,,,,,,
,Once for all,"ಒಮ್ಮೆಗೆ, ಕಟ್ಟಕಡೆಯದಾಗಿ",,,,,,,,,
,Onerous,"ಕಷ್ಟಸಾಧ್ಯ, ಹೊರೆಯಾದ",,,,,,,,,
,Open market,"ಮುಕ್ತ ಮಾರುಕಟ್ಟೆ, ಮುಕ್ತ ಪೇಟೆ",,,,,,,,,
,Opening balance,"ಆರಂಭ ಶಿಲ್ಕು, ಪ್ರಾರಂಭ ಶಿಲ್ಕು",,,,,,,,,
,Operating devices,"ಕಾರ್ಯಸಾಧನೆಯ ಉಪಕರಣ, ಕಾರ್ಯಾಚರಣೆಯ ಉಪಕರಣ",,,,,,,,,
,Operation,ಕಾರ್ಯಾಚರಣೆ,,,,,,,,,
,Operational area,"ಕಾರ್ಯಾಚರಣೆ ಪ್ರದೇಶ, ಕಾರ್ಯನಿರ್ದೇಶಿತ ಪ್ರದೇಶ",,,,,,,,,
,Operational cost,ಕಾರ್ಯಾಚರಣೆ ವೆಚ್ಚ,,,,,,,,,
,Operational financial action plan,ಕಾರ್ಯಾಚರಣೆಯ ಹಣಕಾಸು ಕ್ರಿಯಾ ಯೋಜನೆ,,,,,,,,,
,Operational performance,ಕಾರ್ಯಚರಣೆಯ ಸಾಧನೆ,,,,,,,,,
,Operational reliability,ಕಾರ್ಯಾಚರಣೆಯ ವಿಶ್ವಸನೀಯತೆ,,,,,,,,,
,Operator,"ನಿರ್ವಾಹಕ, ಆಪರೇಟರ್‌",,,,,,,,,
,Optimum,"ಅತಿಹೆಚ್ಚಿನ, ಅನುಕೂಲತಮ",,,,,,,,,
,Oral enquiry,ಮೌಖಿಕ ವಿಚಾರಣೆ,,,,,,,,,
,Oral test,ಮೌಖಿಕ ಪರೀಕ್ಷೆ,,,,,,,,,
,Order of merit,ಅರ್ಹತಾ ಕ್ರಮ,,,,,,,,,
,Order of priority,ಆದ್ಯತಾ ಕ್ರಮ,,,,,,,,,
,Ordinance,"ಅಧ್ಯಾದೇಶ, ಸುಗ್ರೀವಾಜ್ಞೆ",,,,,,,,,
,Ordinary charge,"ಸಾಮಾನ್ಯ ವೆಚ್ಚ, ಸಾಮಾನ್ಯ ಶುಲ್ಕ",,,,,,,,,
,Ordinary prudence,ಸಾಮಾನ್ಯ ವಿವೇಕ,,,,,,,,,
,Organisation,"ಸಂಸ್ಥೆ, ಸಂಘಟನೆ",,,,,,,,,
,Organisation and Administration,ಸಂಘಟನೆ ಮತ್ತು ಆಡಳಿತ,,,,,,,,,
,Orientation,"ಅನುಗೊಳಿಸುವಿಕೆ, ಅಭಿಶಿಕ್ಷಣ",,,,,,,,,
,Original,"ಮೂಲದ, ಆರಂಭದ, ಅಸಲು",,,,,,,,,
,Original copy,"ಮೂಲ ಪ್ರತಿ, ಅಸಲು ಪ್ರತಿ",,,,,,,,,
,Original entry,"ಮೂಲ ದಾಖಲು, ಮೂಲ ನಮೂದು",,,,,,,,,
,Original order,ಮೂಲ ಆದೇಶ,,,,,,,,,
,Ornamental light,ಅಲಂಕಾರಿಕ ದೀಪ,,,,,,,,,
,Out of date,"ಹಳೆಯ, ಚಾಲ್ತಿಯಲ್ಲಿ ಇಲ್ಲದ",,,,,,,,,
,Out of order,"ಕ್ರಮ ತಪ್ಪಿದ, ಅವ್ಯವಸ್ಥೆಯ",,,,,,,,,
,Out of stock,ದಾಸ್ತಾನು/ಸರಕು ಮುಗಿದಿದೆ,,,,,,,,,
,Out patient,ಹೊರ ರೋಗಿ,,,,,,,,,
,Out patient ward,ಹೊರರೋಗಿಗಳ ವಾರ್ಡು/ಕೋಣೆ,,,,,,,,,
,Outdoor,ಹೊರಾಂಗಣ,,,,,,,,,
