ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Hydraulic sense,ಜಲಸಾಮರ್ಥ್ಯದ ಶಕ್ತಿ,,,,,,,,,
,Hydraulic sprayer,ಜಲ ಒತ್ತಡ ಸಿಂಪಡಣಾ ಯಂತ್ರ,,,,,,,,,
,Hydraulic studies,ಚಲಜಲವಿಜ್ಞಾನ,,,,,,,,,
,Hydroelectric device,ಜಲಶಕ್ತಿಯಿಂದ ವಿದ್ಯುತ್ತನ್ನು ಉತ್ಪತ್ತಿಮಾಡುವ ಉಪಕರಣ,,,,,,,,,
,Hydroelectric plant,ಜಲವಿದ್ಯುತ್ತನ್ನು ಉತ್ಪಾದಿಸುವ ಸ್ಥಾವರ,,,,,,,,,
,Hydrology,ಜಲಶಾಸ್ತ್ರ,,,,,,,,,
,Hydropneumatic,ಜಲವಾಯುವಿಕ,,,,,,,,,
,Hydrostatic,ಜಲಸಮಸ್ಥಿತಿ,,,,,,,,,
,Hydrostatic pressure,ನಿಶ್ಚಲ ದ್ರವ ಒತ್ತಡ,,,,,,,,,
,Hygroscopic,ಆರ್ದ್ರತಾಕರ್ಷಕ,,,,,,,,,
,Hygroscopic co-efficient,ಆರ್ದ್ರತಾಕರ್ಷಕ ನಿಯತ ಗುಣಕ,,,,,,,,,
,Hygroscopic water,ಆರ್ದ್ರತಾಕರ್ಷತ ಜಲ,,,,,,,,,
,Hylo,ಜಡದ್ರವ್ಯ,,,,,,,,,
,Hyperbolic angle,ಅತಿಪರವಲಯ,,,,,,,,,
,Hyposometer,"ಎತ್ತರಗಳನ್ನು ಅಳೆಯುವ ಸಲಕರಣೆ, ಉನ್ನತಿಮಾಪಕ",,,,,,,,,
,Hypothetical,ಊಹೆಯ,,,,,,,,,
,Hysteresis,ಕಾಂತಜಡತ್ವ,,,,,,,,,
,Hysteresis co-efficient,ಕಾಂತಜಡತ್ವದ ಗುಣಕ,,,,,,,,,
,Hysteresis loop,ಕಾಂತಜಡತ್ವದ ವಕ್ರರೇಖೆ,,,,,,,,,
,Hysteresis loss,ಕಾಂತಜಡತ್ವ ಕಳೆದುಕೊಳ್ಳುವಿಕೆ,,,,,,,,,
,Hysteresis magnetic,ಕಾಂತಜಡತ್ವ ಕಾಂತತೆಯಿಂದ ವರ್ತಿಸುವ,,,,,,,,,
,Iconography,ಪ್ರತಿಮಾಶಿಲ್ಪ ಶಾಸ್ತ್ರ,,,,,,,,,
,Idler,ವಿರಾಮಕ,,,,,,,,,
,Igneous,"ಬೆಂಕಿಯಿಂದ ಕೂಡಿರುವ, ಅಗ್ನಿಸಂಬಂಧದ",,,,,,,,,
,Ignite,"ಅತಿಬಿಸಿಯಾಗಿಮಾಡು, ಹೊತ್ತಿಕೊಳ್ಳು",,,,,,,,,
,Ignition,ನಾಳಿಯಲ್ಲಿ ಅನಿಲ ಮಿಶ್ರಣವನ್ನು ಹೊತ್ತಿಸುವುದು (ಉರಿಹೊತ್ತಿಗೆ),,,,,,,,,
,Illustrate,"ವಿಶದಗೊಳಿಸು, ವಿವರಿಸು",,,,,,,,,
,Impact,"ಹೊಡೆತ, ಬಡಿತ",,,,,,,,,
,Impedence,ಸ್ವಪ್ರಚೋದನ ನಿರೋಧ,,,,,,,,,
,Impeller,"ಚಿಮ್ಮು, ನೀರಿನ ಪಂಪಿನಲ್ಲಿ ತಿರುಗುವ ಭಾಗ",,,,,,,,,
,Impermeable layer,ಅಭೇದ್ಯ ಪದರ,,,,,,,,,
,Impervious layer,ಅಭೇದ್ಯವಾದ ಪದರ,,,,,,,,,
,Impetuous,"ಶಕ್ತಿಯಿಂದ ವರ್ತಿಸುವ, ರಭಸ,",,,,,,,,,
,Implements,ಉಪಕರಣಗಳು / ಸಲಕರಣೆಗಳು,,,,,,,,,
,Imponderable,"ಭಾರರಹಿತ, ತೂಕವಿಲ್ಲದ, ತೂಕದಿಂದ ಅಂದಾಜು ಕಟ್ಟಲಾಗದ",,,,,,,,,
,Improved hoe,ಸುಧಾರಿತ ಕಳೆಗುದ್ದಲಿ,,,,,,,,,
,Improved irrigation,ಸುಧಾರಿತ ನೀರಾವರಿ,,,,,,,,,
,Impulse,"ಚಾಲಕಬಲ, ಹಠಾತ್ತಾದ ಪ್ರವೃತ್ತಿ",,,,,,,,,
,Incandesce,ಶಾಖದಿಂದ ಬೆಳಗಿಸು,,,,,,,,,
,Incinerator,ದಹನಕುಂಡ,,,,,,,,,
,Incline,"ಮುಂದಕ್ಕೆ, ಕೆಳಕ್ಕೆ ಬಗ್ಗಿಸು",,,,,,,,,
,Incommutable,ಬದಲಾಯಿಸಲಾಗದ,,,,,,,,,
,Incubator,ಕಾವುಪೆಟ್ಟಿಗೆ / ಕೃತಕ ಶಾಖೋಪಹರಣ ಪೆಟ್ಟಿಗೆ,,,,,,,,,
,Incuse,ಮುದ್ರೆಬಡಿದು ಒತ್ತು,,,,,,,,,
,Index map,"ಮಾರ್ಗದರ್ಶಕ ನಕ್ಷೆ, ಚಿತ್ರ ಒತ್ತು",,,,,,,,,
,Index mirror,ಸೂಚಿದರ್ಪಣ,,,,,,,,,
,Index wheel,ಸೂಚಿಚಕ್ರ,,,,,,,,,
,Indicator,ನಿರ್ದೇಶಿಸುವ / ತೋರಿಸುವ ಯಂತ್ರ ಸಲಕರಣೆ,,,,,,,,,
,Indomitable,"ಬಗ್ಗದ, ಹಿಡಿದ ಪಟ್ಟುಬಿಡದ",,,,,,,,,
,Induce,ವಿದ್ಯುತ್ ಪ್ರವಾಹ ಚೋದಕ,,,,,,,,,
,Induced current,ಚೋದನೆಯಿಂದ ಉತ್ಪತ್ತಿಯಾಗುವ ವಿದ್ಯುಚ್ಚಕ್ತಿ,,,,,,,,,
,Inductance,"ವಿದ್ಯುಚ್ಚಕ್ತಿ ಚೋದನೆ, ಪರಿಮಾಣ",,,,,,,,,
,Inductance aircore,ವಿದ್ಯುತ್ ಚೋದನೆ / ಕಾಂತ ಚೋದನೆ,,,,,,,,,
,Inductance mutual,ಪರಸ್ಪರ ವಿದ್ಯುತ್ ಚೋದನೆ,,,,,,,,,
,Inductance voltage,"ವಿದ್ಯುತ್ ಚೋದಿತ, ವಿದ್ಯುದ್ಬಲ",,,,,,,,,
,Induction,"ವಿದ್ಯುತ್ ಚೋದಕ (ಕಾಂತ ಶಕ್ತಿಯನ್ನಾಗಲಿ, ವಿದ್ಯುಚ್ಚಕ್ತಿಯನ್ನಾಗಲಿ ಚೋದನೆಯಾಗುವಂತೆ ಮಾಡುವುದು)",,,,,,,,,
,Induction coil,ಪ್ರೇರಕ ಸುರುಳಿ,,,,,,,,,
,Induction electromagnet,ವಿದ್ಯುತ್ ಚೋದಿಸುವ ವಿದ್ಯುತ್ ಅಯಾಸ್ಕಂತ,,,,,,,,,
,Induction motor,"ವಿದ್ಯುತ್ ಮೋಟಾರ್, ಇಂಡಕ್ಷನ್ ಮೋಟರ್",,,,,,,,,
,Inductive load,ವಿದ್ಯುತ್ ಚೋದಿಕ ಒತ್ತಡ ವಿದ್ಯುತ್ ಪ್ರವಾಹದ ಮೊತ್ತ,,,,,,,,,
,Inductively coupled,ವಿದ್ಯುತ್ ಚೋದಿತ ಜೋಡಿ,,,,,,,,,
,Inductor,ವಿದ್ಯುತ್ ಚೋದಕ,,,,,,,,,
,Inductor type,ವಿದ್ಯುತ್ ಚೋದಕ ಮಾದರಿ,,,,,,,,,
,Inertia,ಜಡತೆ,,,,,,,,,
,Infilteration rate,ಇಂಗುವ ಪ್ರಮಾಣ,,,,,,,,,
,Infiltration ring,ಸೋಸುವ ಉಂಗುರ,,,,,,,,,
,Infrastructure,ಮೂಲ ಸೌಕರ್ಯಗಳು,,,,,,,,,
,Ingot,ವಿಕರಹೊಯ್ದ ಲೋಹದ ಗಟ್ಟಿ,,,,,,,,,
,Injection,"ಅಂತಃಕ್ಷೇಪಣ, ಒಳಹೋಗಿಸು",,,,,,,,,
,Injection mechanism,"ಅಂತಃಕ್ಷೇಪಣ ಯಾಂತ್ರಿಕತೆ, ಅಂತಃಕ್ಷೇಪಣ ತಾಂತ್ರಿಕತೆ",,,,,,,,,
,Inner capillary water,ಒಳಲೋಮನಾಳ ಜಲ,,,,,,,,,
,Insert,"ಸೇರಿಸು, ತೂರಿಸು",,,,,,,,,
,Installation,"ಯಂತ್ರ ಸಲಕರಣೆಗಳ ಅಳವಡಿಸುವಿಕೆ, ಸ್ಥಾಪನೆ",,,,,,,,,
,Installations,"ಸ್ಥಾಪನೆಗಳು, ಸ್ಥಾವರಗಳು",,,,,,,,,
,Instantaneous power,ತಕ್ಷಣ ಬರುವ ಶಕ್ತಿ,,,,,,,,,
,Instantaneous valve,ತಕ್ಷಣದ ನಿಯಂತ್ರಕ ಅಥವಾ ಕವಾಟ,,,,,,,,,
,Instrument error,ಉಪಕರಣ ದೋಷ,,,,,,,,,
,Instrument integrating,"ಸಲಕರಣೆ ಅಥವಾ ಉಪಕರಣ, ಸಮಗ್ರತೆ, ಸಂಯೋಜನೆ, ಪೂರ್ಣತೆ ಭದ್ರತೆ",,,,,,,,,
,Insulated cable,ಅವಾಹಕ ಹೊದಿಕೆಯ ತಂತಿ,,,,,,,,,
,Insulating,"ನಿರೋಧಕ, ಅವಾಹಕದ ಮೂಲಕ ಪ್ರತ್ಯೇಕಿಸು",,,,,,,,,
,Insulating compound,ಅವಾಹಕ ಸಂಯುಕ್ತ ವಸ್ತು,,,,,,,,,
,Insulating material,ಅವಾಹಕದ ಮೂಲಕ ಪ್ರತ್ಯೇಕಿಸುವ ಭೌತದ್ರವ್ಯ,,,,,,,,,
,Insulating oil,ವಿದ್ಯುನ್ನಿರೋಧಕ ತೈಲ,,,,,,,,,
,Insulation low,"ವಿದ್ಯುತ್ ಅಥವಾ ಶಾಖ ಹರಿಯದಂತೆ ನಡುವೆ ಯಾವುದಾದರೊಂದು ವಸ್ತುವನ್ನಿಟ್ಟು ಬೇರ್ಪಡಿಸು, ಕೆಳಕ್ಕೆ, ತಳಕ್ಕೆ",,,,,,,,,
,Insulator,ಶಾಖ ಅಥವಾ ವಿದ್ಯುತ್ ನಿರೋಧಕ,,,,,,,,,
,Insulator cemented cap type,"ವಿದ್ಯುತ್ ನಿರೋಧಕ, ದ್ವೀಪಲಕ್ಷಣದ ಮಾದರಿಯ ಟೋಪಿ",,,,,,,,,
,Insulator shell,ವಿದ್ಯುತ್ ಹರಿಯದಂತೆ ತಡೆಗಟ್ಟುವ ಗಡುಸಾದ ಹೊರಹೊದಿಕೆ,,,,,,,,,
,Insulator string,ವಿದ್ಯುತ್ ಹರಿಯದಂತೆ ತಡೆಗಟ್ಟುವ ತಂತಿ,,,,,,,,,
,Intake,ಒಳಹಾಯಿ,,,,,,,,,
,Intake valve,ಅಂತರ್ಗಮ ಕವಾಟ,,,,,,,,,
,Intea zonal soil,ಅಂತರ್ವಲಯ ಮಣ್ಣು,,,,,,,,,
,Inter axial distance,ಒಳ ಅಕ್ಷದ ಅಂತರ,,,,,,,,,
,Inter connected system,ಒಳ ಅಥವಾ ಪರಸ್ಪರ ಸಂಪರ್ಕದ ಮಾದರಿ,,,,,,,,,
,Inter connector,ಪರಸ್ಪರ ಸಂಬಂಧವುಳ್ಳ,,,,,,,,,
,Interaction,ಅಂತರ್ ಕ್ರಿಯೆ,,,,,,,,,
,Intercepting drain,ತಡೆಹಿಡಿಯುವ ಬಸಿಗಾಲುವೆ,,,,,,,,,
,Inter-cultivation,ಅಂತರಬೇಸಾಯ,,,,,,,,,
,Interlinking type,ಪರಸ್ಪರ ಸಂಬಂಧವನ್ನು ಹೊಂದಿರುವ ಮಾದರಿ,,,,,,,,,
,Interlock,"ಪರಸ್ಪರ ಕೂಡಿಕೊ, ಅಂತರಕೂಡಿಕೆ",,,,,,,,,
,Interlock protection,ಒಂದರೊಳಗೊಂದನ್ನು ಪರಸ್ಪರ ತೊಡಗಿಸಲು ನೆರವಾಗುವ,,,,,,,,,
,Interlocking,ಪರಸ್ಪರ ಬಂಧಿಸಿರುವ,,,,,,,,,
,Intermediate,"ಮಧ್ಯಮ, ಮಧ್ಯಸ್ಥ",,,,,,,,,
,Intermidiate reading,ಮಧ್ಯಂತರ ಅಳತೆ,,,,,,,,,
,Intermittent,"ತಡೆಹಿಡಿ, ವಿರಾಮ",,,,,,,,,
,Intermittent,ವಿರಮಿತ,,,,,,,,,
,Intermittent disturbance,ತಡೆಹಿಡಿದ ಗೊಂದಲ,,,,,,,,,
,Internal combustion engine,ಅಂತರ್ದಹನ ಯಂತ್ರ,,,,,,,,,
,Internal heat,ಆಂತರಿಕ ಶಾಖ,,,,,,,,,
,International standrd,ಅಂತರರಾಷ್ಟ್ರಿಯ ಗುಣಮಟ್ಟ,,,,,,,,,
,Interpolation,"ಮಧ್ಯೆ ಸೇರಿಸು, ಪ್ರಕ್ಷೇಪಣೆ",,,,,,,,,
,Interrupted direct current,ತಡೆದ ಏಕಮುಖ ವಿದ್ಯುತ್ ಪ್ರವಾಹ,,,,,,,,,
,Interruption,ಅವಿಚ್ಛಿನ್ನತೆಯನ್ನು ತಡೆ,,,,,,,,,
,Intersect,ಅಡ್ಡಹಾಯ್ದು ವಿಭಾಗಿಸು(ಒಂದನ್ನೊಂದು ಅಡ್ಡಹಾಯಿ),,,,,,,,,
,Intersection,ಛೇದ/ಪರಸ್ಪರ ಛೇದಿಸುವ ರೇಖೆಗಳ ಸಮಾನ ಬಿಂದು,,,,,,,,,
,Intrastructure,ಅಡಿಪಾಯ ರಚನೆ,,,,,,,,,
,Inventory,ತಪಶೀಲುಪಟ್ಟಿ,,,,,,,,,
,Inverse proportion,ವಿಲೋಮ ಪ್ರಮಾಣ,,,,,,,,,
,Invert,ತಲೆಗೆಳಗು ಮಾಡು / ಮಗಚು,,,,,,,,,
,Ion,ವಿದ್ಯುದ್ವಾಹೀಕಣ,,,,,,,,,
,"Ion,negative",ಋಣ ವಿದ್ಯುದ್ವಾಹೀಕಣ,,,,,,,,,
,Ionic radius,ಅಯಾನಿನ ತ್ರಿಜ್ಯ,,,,,,,,,
,Ionization test,ವಿದ್ಯುದ್ವಾಹೀಕಣಗಳನ್ನು ಮಾರ್ಪಡಿಸುವ ಪರೀಕ್ಷೆ,,,,,,,,,
,Ionizing potential,ವಿದ್ಯುದ್ವಾಹೀ ಕಣಗಳನ್ನು ಮಾರ್ಪಡಿಸುವ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Iron anchor,ಕಬ್ಬಿಣದ ಲಂಗರು,,,,,,,,,
,Iron axe,ಎರಡು ಕಡೆಯೂ ಚೂಪಾದ ಏಣುಳ್ಳ ಕಬ್ಬಿಣದ ಆಯುಧ,,,,,,,,,
,Iron bar,ಕಬ್ಬಿಣದ ಸಲಾಕೆ,,,,,,,,,
,Iron barrel,ಕಬ್ಬಿಣದ ಪೀಪಾಯಿ,,,,,,,,,
,Iron filings,ಕಬ್ಬಿಣದ ತುಣಕುಗಳು,,,,,,,,,
,Iron lamination,ತೆಳುವಾಗಿ ಬಡಿದಿರುವ ಕಬ್ಬಿಣ ಲೋಹದ ಹಾಳೆ,,,,,,,,,
,Iron magnetic current,ಕಬ್ಬಿಣದ ಕಾಂತತೆಯ ಪ್ರವಾಹ,,,,,,,,,
,Iron ore,ಕಬ್ಬಿಣದ ಅದಿರು,,,,,,,,,
,Iron shoe,ಕಬ್ಬಿಣದ ಕವಚ,,,,,,,,,
,Iron-core coil,"ಕಬ್ಬಿಣ-ಲೋಹ, ಮಧ್ಯಭಾಗದಲ್ಲಿ ವಿದ್ಯುತ್ ಪ್ರವಾಹದ ಚಲನೆಗಾಗಿ ಮಾಡಿರುವ ತಂತಿಯ ನಿಡುಸುರುಳಿ",,,,,,,,,
,Irrigation commission,ನೀರಾವರಿ ಆಯೋಗ,,,,,,,,,
,Irrigation facilities,ನೀರಾವರಿ ಸೌಲಭ್ಯಗಳು,,,,,,,,,
,Irrigation frequency,ನೀರಾವರಿಯ ಆವರ್ತನೆ,,,,,,,,,
,Irrigation system,ನೀರಾವರಿ ಪದ್ಧತಿಗಳು,,,,,,,,,
,Isolated,ಸಂಯೋಜನೆಗಳಿಂದ ಪೃಥಕ್ಕರಿಸು,,,,,,,,,
,Jack,"ಊರೆ ಎತ್ತಿಗೆ, ಊರೆತ್ತಿಗೆ, ಭಾರಎತ್ತುವ ಸಲಕರಣೆ",,,,,,,,,
,"Jack, hammer, pneumatic","ವಾಯುಚಾಲಿತ, ಸುತ್ತಿ, ಊರೆತ್ತಿಗೆ",,,,,,,,,
,Jack-hydraulic,ದ್ರವಚಾಲಿತ ಊರೆತ್ತಿಗೆ,,,,,,,,,
,Jacking action,ಊರೆತ್ತುವ ಕ್ರಿಯೆ,,,,,,,,,
,Jackshift,ಎತ್ತುದಂಡ,,,,,,,,,
,Jade,"ನೀಲಿ, ಬಿಳಿಯ, ಗಡುಸಾದ ಶಿಲೆ",,,,,,,,,
,Jag,ಕತ್ತರಿಸು,,,,,,,,,
,Jam,ಅಡಚಿಕೊಳ್ಳು,,,,,,,,,
,Jasper,"ಅಪಾರದರ್ಶಕ ಕಲ್ಲು, ಬೆಣಚುಕಲ್ಲು ಕ್ವಾರ್ಟ್ಯ್",,,,,,,,,
,Jirayat land,ಮಳೆಯ ಆಧಾರ ಭೂಮಿ,,,,,,,,,
,Joint,ಜೋಡಣೆ,,,,,,,,,
,Jointers,ಜಾಯಿಂಟರ್,,,,,,,,,
,Joule,ವಿದ್ಯುತ್ಕಾರ್ಯಮಾನ - ' ಜೌಲ್ ',,,,,,,,,
,Jump spark system,ಹಾರುಕಿಡಿ ಪದ್ಧತಿ,,,,,,,,,
,Jumpter,"ಪಟಸ್ತಂಭ, ಉಳಿಯಲಗಿನ ಗಢಾರಿ, ಅಡ್ಡತೊಲೆ",,,,,,,,,
,Junction,"ಸಂಧಿ, ಕೂಡುಸ್ಥಳ",,,,,,,,,
,Keep-plate,ಇಡುಪಟ್ಟಿ,,,,,,,,,
,Kiln,ಆವಿಗೆ ಒಲೆ,,,,,,,,,
,Kinematics,ಶುದ್ಧಗತಿ ವಿಜ್ಞಾನ,,,,,,,,,
,Kinetic energy,"ಚಲನಶಕ್ತಿ, ಗತಿಶಕ್ತಿ",,,,,,,,,
,Kneebracing,ಕೋನಬಂಧನ,,,,,,,,,
,Knob,"ಗುಬುಟು, ಗುಂಡಿ, ಹಿಡಿಕೆ",,,,,,,,,
,Knock out,ತಳ್ಳಿಕೆ,,,,,,,,,
,Knuri,"ಗಂಟು, ಮಣಿಸಾಲು",,,,,,,,,
,Label,ಬಿಲ್ಲೆ / ಗುರುತು ಪಟ್ಟಿ,,,,,,,,,
,Lagging quadrature component,ವಕ್ರರೇಖಾಕೃತಿ ಫಲಕಕ್ಕೆ ಸರಿಸಮನಾದ ಕ್ಷೇತ್ರಫಲವುಳ್ಳ ಸಮ ಚತುರಸ್ರವನ್ನು ವಿದ್ಯುತ್ ಪ್ರವಾಹದಲ್ಲಿ ಹಿಂದೆ ಬೀಳಿಸುವ ಅಂಶ,,,,,,,,,
,Lamination,ಹಾಳೆಯ ಮೇಲೆ ಹಾಳೆಯಿಟ್ಟು ರಚಿಸು,,,,,,,,,
,Lamp black,ದೀಪದ ಮಸಿ,,,,,,,,,
,Lamp discharge,ದೀವಿಗೆಯ ಹರಿವು,,,,,,,,,
,Lamp holder,ದೀಪವನ್ನು ಹಿಡಿದುಕೊಳ್ಳುವ ಸಾಧನ,,,,,,,,,
,Lamp inspection,"ದೀಪದ ಪರಿವೀಕ್ಷಣೆ, ತನಿಖೆ",,,,,,,,,
,Lamp pilot,"ರೈಲು, ಹಡಗು, ವಿಮಾನ ನಡೆಸುವವರು ಉಪಯೋಗಿಸುವ ದೀಪ",,,,,,,,,
,"Lamp, argon glow",ಪ್ರಕಾಶಮಾನವಾದ ಜಡಾನಿಲ ಆರ್ಗನ್ ಅನಿಲದ ಬೆಳಕು,,,,,,,,,
,"Lamp, carbon filament",ವಿದ್ಯುತ್ ದೀಪಗಳಲ್ಲಿ ಉಪಯೋಗಿಸುವ ಒಂದು ರೀತಿಯ ಇಂಗಾಲದ ಕೇಸರ ತಂತು,,,,,,,,,
,"Lamp, incandescent glow",ಪ್ರಕಾಶಮಾನವಾಗಿ ಉಪಯುಕ್ತ ಬೆಳಕು ಮತ್ತು ಶಾಖವನ್ನು ಕೊಡವ ದೀಪ,,,,,,,,,
,"Lamp, mercury discharge",ದೀಪ,,,,,,,,,
,"Lamp, neon",ನಿಯಾನ್ ದೀಪ,,,,,,,,,
,"Lamp, neon glow",ವಾಯುಮಂಡಲದಲ್ಲಿ ಬೆಳಕು ಮತ್ತು ಶಾಖವನ್ನು ಒದಗಿಸುವ ದೀಪ,,,,,,,,,
,"Lamp,arc","ದೀಪ, ಎರಡು ಸಮಾನಾಂತರ ವಕ್ರರೇಖೆಗಳ ಮಧ್ಯೆ ಆವರಿಸಿ ಇರುವ(ವಿದ್ಯುತ್) ಪ್ರದೇಶ",,,,,,,,,
,Land capability map,ಜಮೀನು ಸಾಮರ್ಥ್ಯ ನಕ್ಷೆ,,,,,,,,,
,Land levelling,ಭೂ ಮಟ್ಟಸಿಕೆ,,,,,,,,,
,Land management practice,ಭೂ ನಿರ್ವಹಣಾ ವಿಧಾನ,,,,,,,,,
,Land preparation,ಭೂಮಿ ಹದಗೊಳಿಸು,,,,,,,,,
,Land use capability,ಭೂ ಬಳಕೆಯ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Land utilization survey,ಭೂ ಬಳಕೆಯ ಸಮೀಕ್ಷೆ,,,,,,,,,
,Latent heat,ಅಂತರ್ಗತ ಶಾಖ,,,,,,,,,
,Lateral distortion,ಪಾರ್ಶ್ವ ತಿರುಚಿಕೊಂಡಿರುವಿಕೆ,,,,,,,,,
,Lateral pipe,ಪಕ್ಕ ನಳಿಕೆ,,,,,,,,,
,Lateral stability,ಪಾರ್ಶ್ವ ಸಮಸ್ಥಿತಿ,,,,,,,,,
,Laterite,ಜಂಬಿಟ್ಟಿಗೆ,,,,,,,,,
,Lateritic soil,ಜಂಬಿಟ್ಟಿಗೆ ಮಣ್ಣು,,,,,,,,,
,Lathe,ಚರಕಿ ಯಂತ್ರ,,,,,,,,,
,Lattice,ಜಾಲಂದ್ರ,,,,,,,,,
,Lattice steel broad base structure,ಉಕ್ಕಿನ ಆಸರೆಯ ಅಗಲವಾದ ಜಾಳಂದರ ವಿನ್ಯಾಸ,,,,,,,,,
,Law straight line,"ಕಟ್ಟಳೆ, ಕಾನೂನುನಿಗೆ ನೇರವಾದ ಪಂಕ್ತಿ",,,,,,,,,
,Lawn mower,ಹುಲ್ಲು ಕೊಯ್ಯುವ ಯಂತ್ರ,,,,,,,,,
,Lay angle of lagging,ಬಹಳ ನಿಧಾನವಾಗಿ ವಿದ್ಯುತ್ ಪ್ರವಾಹದಲ್ಲಿ ಹಿಂಬೀಳಿಕೆಯ ಎರಡು ಕೋನಗಳು,,,,,,,,,
,Lay ratio,ಎರಡು ಮೊತ್ತಗಳಿಗಿರುವ ಪರಸ್ಪರ ಭಾಜ್ಯ ಭಾಜಕ ಸಂಬಂಧದ ಮೊತ್ತ,,,,,,,,,
,Layer,ಪದರ,,,,,,,,,
,Layer of loss,ನಷ್ಟದ ಪದರ,,,,,,,,,
,Layout,ವಿನ್ಯಾಸ,,,,,,,,,
,Leaching,"ಬಂದು ಹೋಗುವಿಕೆ, ಸೋರಿಹೋಗುವಿಕೆ, ಬಸಿದು ಹೋಗುವಿಕೆ",,,,,,,,,
,Lead (pb),ಸೀಸ,,,,,,,,,
,"Lead, angle of leading quadrature compound",ಎರಡು ಸಮಕ್ಷೇತ್ರಗಳು ಸಂಧಿಸುವ ಮುಖ್ಯ ಸಮಕೋನಸ್ಥಾನ,,,,,,,,,
,Leaf,"ರೇಕು, ಎಲೆ, ಪತ್ರೆ",,,,,,,,,
,Leak,ಸೋರಿಹೋಗು,,,,,,,,,
,Leakage,ಸೋರುವುದು,,,,,,,,,
,Leakage conductance,"ಸೋರುವಾಹಕ , ವಾಹಕ ಕ್ರಿಯೆ",,,,,,,,,
,Leakage current,ಸೋರಿಹೋಗುವ ವಿದ್ಯುತ್,,,,,,,,,
,Leakage detector,ಸೋರುವಿಕೆಯನ್ನು ಕಂಡುಹಿಡಿಯುವ ಸಾಧನ,,,,,,,,,
,Leakage factor,ಸೋರುವಿಕೆಯ ಅಂಶ,,,,,,,,,
,Leakage flux,ಸೋರು ಹರಿವು,,,,,,,,,
,Leakage path,ಸೋರುವಿಕೆಯ ಮಾರ್ಗ,,,,,,,,,
,Leakage protection,ಒಳತೂರಿಬರುವ ವಿದ್ಯುತ್ ರಕ್ಷೆ,,,,,,,,,
,Leakage protective gear,ಸೋರಿಹೋಗುವುದನ್ನು ರಕ್ಷಿಸುವ ಸಲಕರಣೆ,,,,,,,,,
,Ledger plate,ಚಪ್ಪಟೆ ಫಲಕ,,,,,,,,,
,Level (instrument),ಮಟ್ಟದರ್ಶಿಕೆ,,,,,,,,,
,Level book,ಮಟ್ಟ ಟಿಪ್ಪಣಿ ಪುಸ್ತಕ,,,,,,,,,
,Level of plough,ನೇಗಿಲ ಮಟ್ಟ,,,,,,,,,
,Level terrace,ಮಟ್ಟವಾದ ಜಗತಿ ಭೂಮಿ,,,,,,,,,
,Leveller,ಮಟ್ಟಮಾಡುವ ಸಲಕರಣೆ,,,,,,,,,
,Levelling head,ಮಟ್ಟಸಿಕೆ ಶೀರ್ಷ,,,,,,,,,
,Levelling lever,ಸಮತಲ ಸನ್ನೆ,,,,,,,,,
,Levelling staff,ಮಟ್ಟದಂಡ,,,,,,,,,
,Levelling the soil,"ಮಣೆ ಹೊಡೆಯುವುದು, ಮಣ್ಣು ಸಮಮಾಡುವುದು",,,,,,,,,
,Lever,"ಮೀಟುಗೋಲು, ಸನ್ನೆಗೋಲು",,,,,,,,,
,Light,"ಪ್ರಕಾಶ, ಹೊಳಪು, ಕಾಂತಿ, ಜ್ಯೋತಿ, ಬೆಳಕು, ತೇಜಸ್ಸು, ಹಗುರ",,,,,,,,,
,Light flickering,ಮಿಣಗುಟ್ಟುವ ಬೆಳಕು,,,,,,,,,
,Light irrigation,ಲಘು ನೀರಾವರಿ,,,,,,,,,
,Lightly loaded,ಹಗುರವಾಗಿ ತುಂಬಿಸಿರುವಿಕೆ,,,,,,,,,
,Lightnig discharge path,ಮಿಂಚಿನ ವಿದ್ಯುತ್ ಪ್ರವಾಹವನ್ನು ವಿಸರ್ಜಿಸುವ ಮಾರ್ಗ,,,,,,,,,
,Lightning,"ಮಿಂಚು, ಸಿಡಿಲು",,,,,,,,,
,Lightning arrester equipment,ಮಿಂಚಿನ ವಿದ್ಯುತ್ ಪ್ರವಾಹವನ್ನು ತಡೆಯುವ ಸಲಕರಣೆ,,,,,,,,,
,Lightning conductor,ಮಿಂಚಿನ ವಿದ್ಯುತ್ ವಾಹಕ,,,,,,,,,
,Lightning stroke direct,ಮಿಂಚಿನ ವಿದ್ಯತ್ ಪ್ರವಾಹದ ನೇರ ಹೊಡೆತ,,,,,,,,,
