ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Mass immunization,"ಸಾಮೂಹಿಕ ನಿರೋಧ, ಸಮೂಹನಿರೋಧ",,,,,,,,,YES
,Mass media,ಸಮೂಹಮಾಧ್ಯಮ,,,,,,,,,YES
,Mass production,ಸಾಮೂಹಿಕ ಉತ್ಪಾದನೆ,,,,,,,,,YES
,Master file,"ಪ್ರಧಾನ, ಮುಖ್ಯಕಡತ",,,,,,,,,YES
,Master of ceremonies,ಸಮಾರಂಭಗಳ ಸಮಾಯೋಜಕ,,,,,,,,,YES
,Master plan,ಬೃಹತ್ಯೋಜನೆ,,,,,,,,,YES
,Matching grant,ಅನುರೂಪದ ಅನುದಾನ,,,,,,,,,YES
,Material,"ಸರಕು, ವಸ್ತು, ಭೌತಿಕ, ವಿಷಮಿತ, ಐಹಿಕ",,,,,,,,,YES
,Maternity,"ಹೆರಿಗೆಯ, ಪ್ರಸವದ",,,,,,,,,YES
,Maternity leave,ಹೆರಿಗೆ ರಜೆ,,,,,,,,,YES
,Matriculate,ಮೆಟ್ರಿಕ್ ಪಾಸಾದವನು,,,,,,,,,YES
,Matrimonial,ವೈವಾಹಿಕ,,,,,,,,,YES
,Mature,"ಪರಿಪಕ್ವ, ಪೂರ್ಣ, ಅವಧಿ ಮುಗಿದ",,,,,,,,,YES
,Maturity date,"ಮುಕ್ತಾಯ ದಿನಾಂಕ, ಅವಧಿ ಮುಗಿದ ದಿನಾಂಕ",,,,,,,,,YES
,Maximum,ಗರಿಷ್ಠ,,,,,,,,,YES
,Means,"ಸಾಧನ ಸಲಕರಣೆ, ಸಾಮಗ್ರಿ ಆದಾಯ",,,,,,,,,YES
,Measure,"ಕ್ರಮ, ಉಪಾಯ, ಅಳತೆ, ಮಾನ",,,,,,,,,YES
,Measurement,ಅಳತೆ,,,,,,,,,YES
,Measures,ಕ್ರಮಗಳು,,,,,,,,,YES
,Mechanic,"ಯಾಂತ್ರಿಕ, ಯಂತ್ರಶಿಲ್ಪ, ಯಂತ್ರಶಾಸ್ತ್ರಜ್ಞ",,,,,,,,,YES
,Mechanical,ಯಾಂತ್ರಿಕ,,,,,,,,,YES
,Mechanism,"ಯಂತ್ರ ರಚನೆ, ಯಂತ್ರ ಶಿಲ್ಪ, ಯಂತ್ರಿಗ",,,,,,,,,YES
,Media,"ಮಾಧ್ಯಮ, ಸಂಪರ್ಕ, ಮಾಧ್ಯಮ",,,,,,,,,YES
,Mediate,ಮಧ್ಯಸ್ಥಿಕೆವಹಿಸು,,,,,,,,,YES
,Medical,ವೈದ್ಯಕೀಯ,,,,,,,,,YES
,Medical benefit,"ವೈದ್ಯಕೀಯನೆರವು, ವೈದ್ಯಕೀಯಲಾಭ",,,,,,,,,YES
,Medical examination,ವೈದ್ಯಕೀಯ ಪರೀಕ್ಷೆ,,,,,,,,,YES
,Medico-legal,ವೈದ್ಯ-ನ್ಯಾಯಿಕ,,,,,,,,,YES
,Medium,ಮಾಧ್ಯಮ,,,,,,,,,YES
,Meeting in camera,"ರಹಸ್ಯ ಸಭೆ, ಗುಪ್ತಸಭೆ",,,,,,,,,YES
,Member,ಸದಸ್ಯ,,,,,,,,,YES
,Memo,ಜ್ಞಾಪನ,,,,,,,,,YES
,Memorial,"ಸ್ಮಾರಕ, ಸ್ಮರಣೀಯ",,,,,,,,,YES
,Mental ability,"ಮಾನಸಿಕ ಅರ್ಹತೆ, ಯೋಗ್ಯತೆ",,,,,,,,,YES
,Menu,"ಸಾಮಗ್ರಿ ಪಟ್ಟಿ, ಸೂಚಿ",,,,,,,,,YES
,Merger,ವಿಲಯನ,,,,,,,,,YES
,Merit,"ಅರ್ಹತೆ, ಗುಣ",,,,,,,,,YES
,Merit list,ಅರ್ಹತಾ ಪಟ್ಟಿ,,,,,,,,,YES
,Meritorious,"ಶ್ರೇಷ್ಠ, ಹೆಚ್ಚಿನ ಗುಣಮಟ್ಟದ ಶ್ಲಾಘ್ಯ",,,,,,,,,YES
,Merits,ಅರ್ಹತೆಗಳು,,,,,,,,,YES
,Merit scholarship,ಅರ್ಹತಾ ವಿದ್ಯಾರ್ಥಿ ವೇತನ,,,,,,,,,YES
,Message,ಸಂದೇಶ,,,,,,,,,YES
,Method,ವಿಧಾನ,,,,,,,,,YES
,Methodology,"ವೈಧಾನಿಕ, ಕಾರ್ಯಪ್ರಣಾಲಿ",,,,,,,,,YES
,Metropolitan area,ಮಹಾನಗರ ಪ್ರದೇಶ,,,,,,,,,YES
,Middle income group,ಮಧ್ಯಮ ಆದಾಯ ವರ್ಗ,,,,,,,,,YES
,Middleman,ಮಧ್ಯವರ್ತಿ,,,,,,,,,YES
,Midwifery,"ಸೂಲಗಿತ್ತಿ ತನ, ಪ್ರಸೂತಿ ವಿದ್ಯೆ",,,,,,,,,YES
,Migrant,ವಲಸೆಬಂದ,,,,,,,,,YES
,Mileage,"ಮೈಲಿ ಭತ್ಯೆ, ದೂರ, ಲಾಭ",,,,,,,,,YES
,Militancy,ಹೋರಾಟದ ಸ್ವಭಾವ,,,,,,,,,YES
,Millennium,ಸಹಸ್ರ ಮಾನ,,,,,,,,,YES
,Miniature,"ಕಿರು ರೂಪ, ಚಿಕ್ಕ ಪ್ರತಿರೂಪ",,,,,,,,,YES
,Minimum,ಕನಿಷ್ಠ,,,,,,,,,YES
,Mining,ಗಣಿಗಾರಿಕೆ,,,,,,,,,YES
,Ministerial,ಲಿಪಿಕ ವರ್ಗದ,,,,,,,,,YES
,Ministry,"ಮಂತ್ರಿ ಮಂಡಲ, ಸಚಿವಾಲಯ",,,,,,,,,YES
,Minor,"ಅಪ್ರಾಪ್ತ ವಯಸ್ಸಿನ, ಅಪ್ರಧಾನ, ಸಣ್ಣ, ಒಳ",,,,,,,,,YES
,Minority,"ಅಲ್ಪ ಸಂಖ್ಯಾತ, ಅಪ್ರಾಪ್ತ ವಯಸ್ಕತೆ",,,,,,,,,YES
,Minor works,ಸಣ್ಣಕಾಮಗಾರಿಗಳು,,,,,,,,,YES
,Minutes,"ಸಂಕ್ಷಿಪ್ತ ಟಿಪ್ಪಣಿಗಳು, ಸೂಚ್ಯಾದೇಶ",,,,,,,,,YES
,Misappropriation,ದುರುಪಯೋಗ,,,,,,,,,YES
,Misbehaviour,"ದುರ್ವರ್ತನೆ, ಅಸಭ್ಯವರ್ತನೆ",,,,,,,,,YES
,Miscarriage of justice,ನ್ಯಾಯ ವಿಫಲತೆ,,,,,,,,,YES
,Miscellaneous,"ಸಂಕೀರ್ಣ, ಇತರೆ, ವಿವಿಧ",,,,,,,,,YES
,Mischief,"ಕೀಟಲೆ, ತುಂಟ, ಕುಚೋದ್ಯ",,,,,,,,,YES
,Misclassification,ತಪ್ಪಾಗಿ ವರ್ಗೀಕರಿಸುವುದು,,,,,,,,,YES
,Misconduct,ದುರ್ನಡತೆ,,,,,,,,,YES
,Mislead,ತಪ್ಪುದಾರಿಗೆ ಎಳೆ,,,,,,,,,YES
,Mismanagement,ಅವ್ಯವಸ್ಥೆಯಿಂದ ನಡೆಸು,,,,,,,,,YES
,Misrepresentation,ತಪ್ಪಾಗಿ ನಿರೂಪಿಸುವುದು,,,,,,,,,YES
,Misstatement of facts,ವಿಷಯವನ್ನು ಸರಿಯಾಗಿ ಹೇಳದಿರುವುದು,,,,,,,,,YES
,Misunderstanding,"ತಪ್ಪು ಗ್ರಹಿಕೆ, ಮನಸ್ತಾಪ, ತಪ್ಪು ತಿಳುವಳಿಕೆ",,,,,,,,,YES
,Misuse,"ದುರ್ಬಳಕೆ, ದುರುಪಯೋಗಮಾಡು",,,,,,,,,YES
,Mixed economy,"ಮಿಶ್ರ ಆರ್ಥಿಕತೆ, ಮಿಶ್ರಅರ್ಥವ್ಯವಸ್ಥೆ",,,,,,,,,YES
,Mob,"ಗುಂಪು, ಜನಜಂಗುಳಿ, ದೊಂಬಿ, ಗಲಭೆ",,,,,,,,,YES
,Mobile,"ಸಂಚಾರಿ, ಚಲಿಸುವ",,,,,,,,,YES
,Mobility,"ಚಲನೆ, ಸಂಚಾರ",,,,,,,,,YES
,Mode,"ಪದ್ಧತಿ, ರೂಢಿ, ರೀತಿ, ವಿಧಾನ, ಕ್ರಮ",,,,,,,,,YES
,Model,"ಮಾದರಿ, ಆಕೃತಿ, ಪ್ರತಿರೂಪ, ರೂಪದರ್ಶಿ, ಮೇಲ್ಪಂಕ್ತಿ, ಆದರ್ಶ",,,,,,,,,YES
,Moderator,"ಚರ್ಚಾನಿರ್ವಾಹಕ, ಮಧ್ಯಸ್ಥಗಾರ, ಸೌಮ್ಯವ್ಯಕ್ತಿ",,,,,,,,,YES
,Modification,"ಮಾರ್ಪಾಡು, ಬದಲಾವಣೆ, ಪರಿಷ್ಕರಣ",,,,,,,,,YES
,Modus operandi,"ಕಾರ್ಯರೀತಿ, ವಿಧಾನ",,,,,,,,,YES
,Monetary grant,"ವಿತ್ತ ಅನುದಾನ, ಆರ್ಥಿಕ ಅನುದಾನ",,,,,,,,,YES
,Money,"ಹಣ, ನಾಣ್ಯ, ಕಾಗದದ ಹಣ",,,,,,,,,YES
,Monitor,"ಮುಖಂಡ, ವೀಕ್ಷಣೆ ಮಾಡುವವನು, ಮಾನಿಟರ್ (ಕಂಪ್ಯೂಟರ್) ಮೇಲ್ವಿಚಾರಕ",,,,,,,,,YES
,Monogamy,"ಏಕ ಪತ್ನಿತ್ವ, ಏಕ ವಿವಾಹ",,,,,,,,,YES
,Monogram,ಏಕಮಾನಕ,,,,,,,,,YES
,Monopoly,ಏಕಸ್ವಾಮ್ಯ,,,,,,,,,YES
,Monotony,"ಒಂದೇರಾಗ, ನೀರಸತೆ, ಏಕಧ್ವನಿ",,,,,,,,,YES
,Monthly tour diary,ಮಾಸಿಕ ಪ್ರವಾಸಿ ದಿನಚರಿ,,,,,,,,,YES
,Month to month,ತಿಂಗಳಿನಿಂದ ತಿಂಗಳಿಗೆ,,,,,,,,,YES
,Moral,"ನೈತಿಕ, ಒಳ್ಳೆಯನಡತೆ",,,,,,,,,YES
,Morale,"ಮಾನೋಬಲ, ಮನೋಸ್ಥೈರ್ಯ, ನೈತಿಕ ಉತ್ಸಾಹ",,,,,,,,,YES
,Moral turpitude,"ನೈತಿಕ ಪತನ, ನೀತಿಗೆಡುವುದು",,,,,,,,,YES
,Moratorium,"ಅಧಿಕೃತ ಮುಂದೂಡಿಕೆ, ನಿಲುಗಡೆ, ಸ್ಥಗಿತತೆ",,,,,,,,,YES
,Mortality,"ಮರಣ, ಸಾವು, ನಶ್ವರತೆ",,,,,,,,,YES
,Mortgage,"ಅಡವು, ಅಡಮಾನ, ಗಿರವಿ ಇಡು, ಒತ್ತೆ",,,,,,,,,YES
,Most confidential,ಅತ್ಯಂತ ರಹಸ್ಯದ,,,,,,,,,YES
,Mother tongue,ಮಾತೃಭಾಷೆ,,,,,,,,,YES
,Motion,"ಚಲನೆ, ಸೂಚನೆ, ಪ್ರಸ್ತಾಪ, ಗೊತ್ತುವಳಿ",,,,,,,,,YES
,Motion study,ಗೊತ್ತುವಳಿ ಅಧ್ಯಯನ,,,,,,,,,YES
,Motivation,ಪ್ರೇರಣೆ,,,,,,,,,YES
,Motive,"ಉದ್ದೇಶ, ಕಾರಣ",,,,,,,,,YES
,Motto,"ಧ್ಯೇಯವಾಕ್ಯ, ಧ್ಯೇಯೋಕ್ತಿ, ಉದ್ದೇಶ",,,,,,,,,YES
,Mouthpiece,ಮುಖನಾಣಿ,,,,,,,,,YES
,Movable,"ಚರ, ಚಲನೀಯ",,,,,,,,,YES
,Move,"ಸಂಚರಿಸು, ಚಲಿಸು, ವಿನಂತಿಸು",,,,,,,,,YES
,Movement,"ಚಳುವಳಿ, ಆಂದೋಲನ, ಸಂಚಲನ",,,,,,,,,YES
,Multifarious (duties),ನಾನಾ ವಿಧವಾದ,,,,,,,,,YES
,Multipurpose,ವಿವಿಧೋದ್ದೇಶದ,,,,,,,,,YES
,Municipal tax,"ಪುರಸಭಾ ತೆರಿಗೆ, ಮುನಿಸಿಪಲ್ ತೆರಿಗೆ, ಪೌರಕರ",,,,,,,,,YES
,Museum,ವಸ್ತು ಸಂಗ್ರಹಾಲಯ,,,,,,,,,YES
,Muster roll,ಹಾಜರಿಪಟ್ಟಿ,,,,,,,,,YES
,Mutation,"ಪರಿವರ್ತನೆ, ಬದಲಾವಣೆ",,,,,,,,,YES
,Mutatis mutandis,ಉಚಿತ ವ್ಯತ್ಯಾಸಗಳೊಂದಿಗೆ,,,,,,,,,YES
,Mutual understanding,ಪರಸ್ಪರ ತಿಳುವಳಿಕೆ,,,,,,,,,YES
,Name card,ಹೆಸರಿನ ಕಾರ್ಡ್,,,,,,,,,YES
,Narcotic,"ನಿದ್ರಾಜನಕ, ಮಂಪರು ಬರಿಸುವ",,,,,,,,,YES
,Narrative apporaisal,ನಿವರಣಾತ್ಮಕ ಮೌಲ್ಯನಿರ್ಧಾರಣ,,,,,,,,,YES
,Narrator,"ನಿರೂಪಕ, ಹೇಳುವವನು",,,,,,,,,YES
,Nation,ರಾಷ್ಟ್ರ,,,,,,,,,YES
,National,ರಾಷ್ಟ್ರೀಯ,,,,,,,,,YES
,Nationalism,ರಾಷ್ಟ್ರೀಯತೆ,,,,,,,,,YES
,Nationality,ರಾಷ್ಟ್ರೀಯತೆ,,,,,,,,,YES
,Nationalization,ರಾಷ್ಟ್ರೀಕರಣ,,,,,,,,,YES
,National language,ರಾಷ್ಟ್ರ ಭಾಷೆ,,,,,,,,,YES
,National savings certificate,ರಾಷ್ಟ್ರೀಯಉಳಿತಾಯ ಪತ್ರ,,,,,,,,,YES
,Native,"ದೇಶೀಯ, ಸ್ಥಳೀಯ",,,,,,,,,YES
,Natural,"ಪ್ರಾಕೃತಿಕ, ಸಹಜ, ನೈಸರ್ಗಿಕ, ನೈಜ",,,,,,,,,YES
,Naturalization,"ಸ್ವಾಭಾವೀಕರಣ, ನೈಸರ್ಗಿಕರಣ, ದೇಶೀಕರಣ ಸುಗಮ ಹೊಂದಾಣಿಕೆ",,,,,,,,,YES
,Naval force,ನೌಕಾ ಪಡೆ,,,,,,,,,YES
,Navigable,ನೌಕಾಯಾನಮಾಡಬಹುದಾದ,,,,,,,,,YES
,Navigation,"ಸಮುದ್ರಮಾನ, ಹಡಗುಸಂಚಾರ",,,,,,,,,YES
,Nayes,ಇಲ್ಲ-ಪಕ್ಷ,,,,,,,,,YES
,Necessary action,ಅಗತ್ಯಕ್ರಮ,,,,,,,,,YES
,Needful,ಅಗತ್ಯವಾದ,,,,,,,,,YES
,Negative,"ನಿಷೇಧಾತ್ಮಕ, ಋಣಾತ್ಮಕ",,,,,,,,,YES
,Neglect,"ಅಲಕ್ಷಿಸು, ನಿರ್ಲಕ್ಷಿಸು",,,,,,,,,YES
,Negligence,"ಅಲಕ್ಷ್ಯ, ನಿರ್ಲಕ್ಷ್ಯ",,,,,,,,,YES
,Negligible,ನಗಣ್ಯ,,,,,,,,,YES
,Negotiability,"ವರ್ಗಾವಣೀಯತೆ, ವರ್ಗಾಯಿಸಬಹುದಾದ, ಕ್ಷಮಿಸಲರ್ಹವಾದ",,,,,,,,,YES
,Negotiable instrument,"ವರ್ಗಾವಣೀಯ, ಲಿಖಿತ",,,,,,,,,YES
,Negotiation,"ವರ್ಗಾವಣಾ ವ್ಯವಹಾರ, ಮಾತುಕತೆ",,,,,,,,,YES
,Negotiator,"ಸಂಧಾನಕಾರ, ಮಾತುಕತೆ ನಡೆಸುವವ",,,,,,,,,YES
,Nepotism,ಸ್ವಜನ ಪಕ್ಷಪಾತ,,,,,,,,,YES
,Net,"ಒಟ್ಟು, ನಿವ್ವಳ, ಜಾಲ, ಬಲೆ",,,,,,,,,YES
,Net investment,ನಿವ್ವಳ ಹೂಡಿಕೆ,,,,,,,,,YES
,Neutral,"ತಟಸ್ಥ, ನಿಷ್ಪಕ್ಷಪಾತದ",,,,,,,,,YES
,News,"ವರ್ತಮಾನ, ಸುದ್ಧಿ, ಸಮಾಚಾರ, ವಾರ್ತೆ",,,,,,,,,YES
,Newsletter,ವಾರ್ತಾಪತ್ರ,,,,,,,,,YES
,Newspaper,"ಸಮಾಚಾರ ಪತ್ರ, ವೃತ್ತಪತ್ರಿಕೆ, ಪತ್ರಿಕೆ",,,,,,,,,YES
,News reader,"ವಾರ್ತಾ ವಾಚಕ, ಸುದ್ದಿ ಓದುವವನು",,,,,,,,,YES
,Next of kin,"ಬಂಧುವಿಗೆಸಮೀಪವಾದವನು, ನಿಕಟ ಬಂಧುಗಳು",,,,,,,,,YES
,Night duty,ರಾತ್ರಿ ಕರ್ತವ್ಯ,,,,,,,,,YES
,Nil report,ಶೂನ್ಯ ವರದಿ,,,,,,,,,YES
,No admission,ಪ್ರವೇಶವಿಲ್ಲ,,,,,,,,,YES
,No demand certificate,"ತಗಾದೆ, ಮಾಗಣೆ ಇಲ್ಲ ಎಂಬ ಪ್ರಮಾಣಪತ್ರ",,,,,,,,,YES
,Nomenclature,"ಅಭಿಧಾನ, ಕೊಟ್ಟಹೆಸರು, ನಾಮಾವಳಿ",,,,,,,,,YES
,Nominal cost,"ನಾಮ ಮಾತ್ರಬೆಲೆ, ಅತ್ಯಲ್ಪಬೆಲೆ",,,,,,,,,YES
,Nominal value,ನಾಮ ಮಾತ್ರ ಮೌಲ್ಯ,,,,,,,,,YES
,Nominate,ನಾಮಕರಣ ಮಾಡು,,,,,,,,,YES
,Nomination,ನಾಮಕರಣ,,,,,,,,,YES
,Nominee,"ನಾಮಕರಣಿತ, ನಾಮಕರಣಗೊಂಡವ",,,,,,,,,YES
,Non-age,ಅವಯಸ್ಕತೆ,,,,,,,,,YES
,Non-contributory,ವಂತಿಗೆ ರಹಿತ,,,,,,,,,YES
,Non-essential,ಅಗತ್ಯವಲ್ಲ,,,,,,,,,YES
,Non-gazetted,"ನಾನ್ ಗೆಜೆಟೆಡ್, ಪತ್ರಾಂಕಿತವಲ್ಲದ",,,,,,,,,YES
,Non-interest bearing,ಬಡ್ಡಿ ಹೊಂದಿಲ್ಲದಿರುವ,,,,,,,,,YES
,Non-judicial,ನ್ಯಾಯಿಕ ವಲ್ಲದ,,,,,,,,,YES
,Non-ministrial,ಸಚಿವೇತರ,,,,,,,,,YES
,Non-negotiable,ವರ್ಗಾವಣೀಯವಲ್ಲದ,,,,,,,,,YES
,Non-official,ಅಧಿಕಾರೇತರ,,,,,,,,,YES
,Non-payment,ಸಂದಾಯ ಮಾಡದಿರುವುದು,,,,,,,,,YES
,Non-payment certificate,ಸಂದಾಯ ಮಾಡದಿರುವ ಪ್ರಮಾಣ ಪತ್ರ,,,,,,,,,YES
,Non-practising allowance,ವೃತ್ತಿನಡೆಸದಿರುವ ಬಗೆಗಿನ ಭತ್ಯ,,,,,,,,,YES
,Non-recurring expenditure,ಅನಾವರ್ತಕ ವೆಚ್ಚಗಳು,,,,,,,,,YES
,Non-refundable,ಹಿಂದಿರುಗಿಸಲಾಗದ,,,,,,,,,YES
,Non-statutory,ಶಾಸನೇತರ,,,,,,,,,YES
,Non-taxable income,ಆದಾಯತೆರಿಗೆ ಹಾಕದ ಆದಾಯ,,,,,,,,,YES
,Non-technical post,ತಾಂತ್ರಿಕೇತರ ಹುದ್ದೆ,,,,,,,,,YES
,Non-traditional,ಅಸಾಂಪ್ರದಾಯಿಕ,,,,,,,,,YES
,Non-verbal communication,ಮೌಖಿಕೇತರ ಸಂವಹನ,,,,,,,,,YES
,No objection certificate,ನಿರಾಕ್ಷೇಪಣಾ ಪತ್ರ,,,,,,,,,YES
,"No profit, No loss",ಲಾಭ ನಷ್ಟಗಳಿಲ್ಲದ,,,,,,,,,YES
,Norm,"ಮಟ್ಟ, ಪ್ರಮಾಣ, ಮಾದರಿ, ಸೂತ್ರ",,,,,,,,,YES
,Normal,"ಸಾಮಾನ್ಯ, ನಿತ್ಯ, ಮಾಮೂಲಾದ",,,,,,,,,YES
,No smoking,ಧೂಮಪಾನ ನಿಷೇಧಿಸಿದೆ,,,,,,,,,YES
,Notable,"ಮಹತ್ವಪೂರ್ಣ, ಉಲ್ಲೇಖನೀಯ, ವಿಶೇಷ ಗಮನಾರ್ಹ",,,,,,,,,YES
,Not applicable (N/A),ಅನ್ವಯಿಸುವುದಿಲ್ಲ,,,,,,,,,YES
,Not available (N/A),ಉಪಲಬ್ಧವಿಲ್ಲದ,,,,,,,,,YES
,Note,ಟಿಪ್ಪಣಿ,,,,,,,,,YES
,Notice,"ಸೂಚನೆ, ಸೂಚನಾಪತ್ರ, ನೋಟೀಸು",,,,,,,,,YES
,Noticeable,"ಉಲ್ಲೇಖನೀಯ, ಗಮನಿಸಬೇಕಾದ",,,,,,,,,YES
,Notification,ಅಧಿಸೂಚನೆ,,,,,,,,,YES
,Notified area,ಅಧಿಸೂಚಿತ ಪ್ರದೇಶ,,,,,,,,,YES
,Noting and drafting,ಟಿಪ್ಪಣಿ ಮಾಡುವುದು ಮತ್ತು ಕರಡು ತಯಾರಿಸುವುದು,,,,,,,,,YES
,Notional pay,ಕಾಲ್ಪಿಕ ವೇತನ,,,,,,,,,YES
,Not negotiable,"ವರ್ಗಾವಣೆ, ಮಾಡಲಾಗದ",,,,,,,,,YES
,Not negotiable instrument,ವರ್ಗಾವಣೀಯ ಲಿಖಿತವಲ್ಲದ,,,,,,,,,YES
,Nucleus,"ಕೇಂದ್ರ ಬಿಂದು, ಮೂಲಕೇಂದ್ರ",,,,,,,,,YES
,Null,"ಅಕೃತ, ಕಾನೂನು, ಬಲವಿಲ್ಲದ ಅನೂರ್ಜಿತ",,,,,,,,,YES
,Null and void,"ಅಕೃತ ಮತ್ತು ಶೂನ್ಯ, ಅನೂರ್ಜಿತ ಮತ್ತು ಶೂನ್ಯ",,,,,,,,,YES
,Number,"ಸಂಖ್ಯೆ, ಅಂಕಿ, ನಂಬರು ಕ್ರಮಾಂಕ",,,,,,,,,YES
,Numbering,ಸಂಖ್ಯೆಕೊಡುವುದು,,,,,,,,,YES
,Numeral,"ಸಂಖ್ಯಾಂಕ, ಅಂಕ",,,,,,,,,YES
,Oath,"ಪ್ರತಿಜ್ಞೆ, ಆಣೆ, ಪ್ರಮಾಣ",,,,,,,,,YES
,Oath of allegiance,ನಿಷ್ಠ ಪ್ರಮಾಣ ವಚನ,,,,,,,,,YES
,Oath of office,"ಪದವಿಪ್ರಮಾಣ ವಚನ, ಅಧಿಕಾರ ಪ್ರಮಾಣ ವಚನ",,,,,,,,,YES
,Obedience,"ವಿಧೇಯತೆ, ಅನುಪಾಲನೆ, ಆಜ್ಞಾಪಾಲನೆ",,,,,,,,,YES
,Obituary,ಮರಣವಾರ್ತೆ,,,,,,,,,YES
,Object,"ವಸ್ತು, ಪದಾರ್ಥ, ದ್ರವ್ಯ, ಉದ್ದೇಶ, ಗುರಿ ಆಕ್ಷೇಪಿಸು",,,,,,,,,YES
,Objection,ಅಡ್ಡಿಹಾಕು,,,,,,,,,YES
,Objective,"ವಸ್ತುನಿಷ್ಠ ಉದ್ದೇಶ, ವಿಷಯನಿಷ್ಠ",,,,,,,,,YES
,Objects and reasons,ವಸ್ತುಗಳು ಮತ್ತು ಕಾರಣಗಳು,,,,,,,,,YES
,Obligatory,"ನಿರ್ಬಂಧಕವಾದ, ಬಾಧ್ಯಕರವಾದ",,,,,,,,,YES
,Obscene,ಅಶ್ಲೀಲ,,,,,,,,,YES
,Obscene gesture,"ಅಶ್ಲೀಲ-ಸೂಚನೆ, ಸಂಕೇತ, ಸನ್ನೆ",,,,,,,,,YES
,Observer,ಪರಿವೀಕ್ಷಕ,,,,,,,,,YES
,Obsolete,"ಬಳಕೆ ತಪ್ಪಿದ, ಅಪ್ರಚಲಿತ, ರೂಢಿಯಲ್ಲಿಲ್ಲದ",,,,,,,,,YES
,Obstruction,"ಅಡ್ಡಿ, ಆತಂಕ, ತಡೆ",,,,,,,,,YES
,Obvious,"ವ್ಯಕ್ತ, ಸ್ಪಷ್ಟ, ಸ್ವತಃಸಿದ್ಧ",,,,,,,,,YES
,Occasional,"ಸಾಂದರ್ಭಿಕ, ಕ್ವಚಿತ್",,,,,,,,,YES
,Occupancy,"ಸ್ವಾಧೀನ, ಅನುಭೋಗ",,,,,,,,,YES
,Occupant,"ಅನು ಭೋಗಿ, ಅನುಭವದಾರ",,,,,,,,,YES
,Occupation,"ವೃತ್ತಿ, ಉದ್ಯೋಗ, ಕಸಬು ಸ್ವಾಧೀನಾನುಭವ, ಅನುಭೋಗ",,,,,,,,,YES
,Occupy,"ವಶಪಡಿಸಿಕೋ, ಸ್ವಾಧೀನಪಡಿಸಿಕೋ",,,,,,,,,YES
,Octroi duty,"ಆಕ್ಟ್ರಾಯ್ ಸುಂಕ, ಉಕ್ಕಡ ಸುಂಕ",,,,,,,,,YES
,Off day,ರಜಾ ದಿನ,,,,,,,,,YES
,Off duty,"ಕೆಲಸದ ನಂತರ, ಕೆಲಸದ ಮೇಲಿಲ್ಲದಿರುವುದು",,,,,,,,,YES
,Offensive,"ಮನನೋಯಿಸುವ, ಅಪಮಾನಕರ, ರೇಗಿಸುವ, ಅಸಹ್ಯ",,,,,,,,,YES
,Offer,"ಕೊಡುಗೆ, ಪ್ರಸ್ತಾಪ, ಸೂಚನೆ ಮಂಡನೆ, ಒಪ್ಪಿಸು",,,,,,,,,YES
,Offer of appointment,ನೇಮಕಾತಿಯ ಪ್ರಸ್ತಾಪ,,,,,,,,,YES
,Office,"ಕಛೇರಿ, ಕಾರ್ಯಾಲಯ",,,,,,,,,YES
,Office of profit,ಲಾಭದ ಹುದ್ದೆ,,,,,,,,,YES
,Official,ಅಧಿಕೃತ,,,,,,,,,YES
,Officialdom,"ಅಧಿಕಾರಿ ವರ್ಗ, ಅಧಿಕಾರಶಾಹಿ",,,,,,,,,YES
,Official duty,ಅಧಿಕೃತ ಕರ್ತವ್ಯ,,,,,,,,,YES
,Officialese,ಕಛೇರಿಯ ಭಾಷೆ,,,,,,,,,YES
,Official language,ಆಡಳಿತ ಭಾಷೆ,,,,,,,,,YES
,Officially,ಅಧಿಕೃತವಾಗಿ,,,,,,,,,YES
,Official report,ಅಧಿಕೃತ ವರದಿ,,,,,,,,,YES
,Official version,"ಅಧಿಕೃತ ರೂಪಾಂತರ, ಹೇಳಿಕೆ, ವರದಿ, ಪಾಠಾಂತರ",,,,,,,,,YES
,Officiating,"ಕಾರ್ಯವಾಹಿ, ಸ್ಥಾನಾಪನ್ನ",,,,,,,,,YES
,“off the job” training,“ವೃತ್ತಿಯೇತರ”ತರಬೇತಿಯ,,,,,,,,,YES
,Off the record,"ದಾಖಲೆಗೆ ಸೇರುವಂಥದಲ್ಲ, ದಾಖಲೆಯ ಹೊರಗೆ",,,,,,,,,YES
,Okay (O.K.; okey),ಎಲ್ಲವೂ ಸರಿ,,,,,,,,,YES
,Ombudsman,ಲೋಕಪಾಲ,,,,,,,,,YES
,On account grant,"ಲೇಖಾಗತ ಅನುದಾನ, ಖಾತಾ ಅನುದಾನದ ಮೇಲೆ",,,,,,,,,YES
