ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Magnifing lens,ವರ್ಧಕ ಮಸೂರ,,,,,,,,,
,Magnifing power,ವರ್ಧಕ ಸಾಮರ್ಥ್ಯ,,,,,,,,,
,Magnitude,"ಪ್ರಮಾಣ, ಪರಿಮಾಣ",,,,,,,,,
,Mail box,ಅಂಚೆಪೆಟ್ಟಿಗೆ,,,,,,,,,
,Main component,ಮುಖ್ಯಘಟಕ,,,,,,,,,
,Main frame computer,ಬೃಹತ್ ಗಣಕ,,,,,,,,,
,Maize,ಮೆಕ್ಕೆಜೋಳ,,,,,,,,,
,Major arc,ಅಧಿಕ ಕಂಸ,,,,,,,,,
,Major axis,ಪ್ರಧಾನಾಕ್ಷ,,,,,,,,,
,Majority charge carrier,ಬಹುತೇಕ ಆವೇಶ ವಾಹಕಗಳು,,,,,,,,,
,Malacology,ಮೃದ್ವಂಗಿವಿಜ್ಞಾನ,,,,,,,,,
,Malignant tumour,ಮಾರಕಗಂತಿ,,,,,,,,,
,Malignant tumour,ಗಂತಿ ಮಾರಕ,,,,,,,,,
,Malleability,"ಕಾಟ್ಯತೆ, ಪತ್ರಶೀಲತೆ",,,,,,,,,
,Malleable,"ಕುಟ್ಯ, ಪಠ್ಯಶೀಲ",,,,,,,,,
,Malleable,ಮಣಿಸಬಹುದಾದ,,,,,,,,,
,Malnutrition,ನ್ಯೂನಪೋಷಣೆ,,,,,,,,,
,Mammal,ಸ್ತನಿ,,,,,,,,,
,Mammary gland,ಸ್ತನ್ಯಗ್ರಂಥಿ,,,,,,,,,
,Management,ವ್ಯವಸ್ಥಾಪನೆ,,,,,,,,,
,Management information system,ವ್ಯವಸ್ಥಾಪನಾಮಾಹಿತಿ ಪದ್ಧತಿ,,,,,,,,,
,Mane,ಅಯಾಲು,,,,,,,,,
,Mangroves,"ಕಾಂಡ್ಲಗಳು, ಮ್ಯಾಂಗ್ರೋವ್ ಗಳು",,,,,,,,,
,Manifestation,"ಕಾಣಿಸಿಕೊಳ್ಳುವುದು, ಗೋಚರಲಕ್ಷಣಗಳು, ಮೈದೋರುವಿಕೆ, ಅಭಿವ್ಯಕ್ತಿ",,,,,,,,,
,Manometer,"ಒತ್ತಡಮಾಪಕ, ಮೊನೊಮೀಟರ್",,,,,,,,,
,Mantissa,"ಶೇಷಾಂಕ, ಅಪೂರ್ಣಾಂಕ",,,,,,,,,
,Mantle,"ಕವಚ, ಹೊದಿಕೆ",,,,,,,,,
,Manufacturer,"ಉತ್ಪಾದಕ, ತಯಾರಕ",,,,,,,,,
,Map,"ಚಿತ್ರಣ, ಬಿಂಬ",,,,,,,,,
,Map,ನಕಾಶೆ,,,,,,,,,
,Mariculture,ಸಾಗರಜಲಕೃಷಿ,,,,,,,,,
,Marine fisheries,ಸಮುದ್ರ ಮೀನುಗಾರಿಕೆ,,,,,,,,,
,Markers,ಸೂಚಿಕೆ,,,,,,,,,
,Mars,ಮಂಗಳಗ್ರಹ,,,,,,,,,
,Marsh gas,ಜೌಗು ಅನಿಲ,,,,,,,,,
,Marsupial,"ಉದರಸಂಚಿ, ಹೊಟ್ಟೆಚೀಲ, ಮಾರ್ಸುಪಿಯಲ್",,,,,,,,,
,Mass,"ರಾಶಿ, ದ್ರವ್ಯರಾಶಿ",,,,,,,,,
,Mass defect,ದ್ರವ್ಯರಾಶಿ/ರಾಶಿ ಕೊರತೆ ನ್ಯೂನ್ಯತೆ,,,,,,,,,
,Mass number,ರಾಶಿಸಂಖ್ಯೆ,,,,,,,,,
,Mass of Earth,ಭೂಮಿಯ ದ್ರವ್ಯರಾಶಿ,,,,,,,,,
,Mass ratio,"ರಾಶಿ ಅನುಪಾತ, ನಿಷ್ಪತ್ತಿ",,,,,,,,,
,Masticate,"ಜಗಿ, ಜಗಿಯುವುದು, ಅರೆ, ಅರೆಯುವುದು",,,,,,,,,
,Material,ಪದಾರ್ಥ,,,,,,,,,
,Mathematical description,ಗಣತೀಯ ವಿವರಣೆ,,,,,,,,,
,Mathematical induction,"ಗಣಿತಾನುಮಾನ, ಉದ್ಗಮನ ನಿಯಮ",,,,,,,,,
,Mathematical logic,ಗಣಿತ ತರ್ಕ,,,,,,,,,
,Mathematical modelling,ಗಣತೀಯ ಪ್ರತಿರೂಪಣೆ,,,,,,,,,
,Mathematical reasoning,ಗಣಿತತರ್ಕ,,,,,,,,,
,Mathematical theory,ಗಣಿತಸಿದ್ಧಾಂತ,,,,,,,,,
,Mathematics,"ಗಣಿತ, ಗಣಿತಶಾಸ್ತ್ರ",,,,,,,,,
,Matrix,"ಸಂಖ್ಯಾಯುತಂ, ಮಾತೃಕೆ",,,,,,,,,
,Matrix of cofactors,ಸಂಗತ ಕೋಶ,,,,,,,,,
,Matter,"ಭೌತವಸ್ತು, ಭೌತದ್ರವ್ಯ, ವಸ್ತು, ದ್ರವ್ಯ",,,,,,,,,
,Matter number,ದ್ರವ್ಯ ಸಂಖ್ಯೆ,,,,,,,,,
,Matter spectrograph,ದ್ರವ್ಯ ರೋಹಿತಲೇಖ,,,,,,,,,
,Matter spectrometer,ದ್ರವ್ಯ ರೋಹಿತಮಾಪಕ,,,,,,,,,
,Maturation,"ಪರಿಪಕ್ವತೆ, ಪಕ್ವಗೊಳ್ಳು, ದೊಡ್ಡವನಾಗು, ಪ್ರೌಢಾವಸ್ಥೆ",,,,,,,,,
,Maximal,ಮಹತ್ತಮ,,,,,,,,,
,Maximize,ಗರಿಷ್ಠ ಪ್ರಮಾಣಕ್ಕೆ ಹಿಗ್ಗಿಸು,,,,,,,,,
,Maximum,ಗರಿಷ್ಠ,,,,,,,,,
,Maximum value,ಗರಿಷ್ಠಮೌಲ್ಯ,,,,,,,,,
,Maximum value,ಗರಿಷ್ಠಾಂಕ,,,,,,,,,
,Mean,"ಸರಾಸರಿ, ಮಾಧ್ಯ",,,,,,,,,
,Mean deviation,"ಸರಾಸರಿ ವಿಚಲನೆ, ಮಾಧ್ಯವಿಚಲನೆ",,,,,,,,,
,Mean life,ಮಧ್ಯಾಯುಷ್ಯ,,,,,,,,,
,Mean path,ಮಾಧ್ಯ ಪಥ,,,,,,,,,
,Mean proportion,ನಡುವಿನ ಪ್ರಮಾಣ,,,,,,,,,
,Mean value,ಮಾಧ್ಯ ಮೌಲ್ಯ,,,,,,,,,
,Measure,"ಅಳತೆ, ಮಾನ, ಮಾಪಿಸು",,,,,,,,,
,Measure,"ಪ್ರಮಾಣ, ಪರಿಮಾಣ, ಅಳತೆ, ಮಾಪ, ಮಾನ",,,,,,,,,
,Measure of a central tendency,ಕೇಂದ್ರೀಯ ಪ್ರವೃತ್ತಿಯ ಅಳತೆ/ ಮಾಪಕ,,,,,,,,,
,Measure of an angle,"ಕೋನಮಾನ, ಕೋನಮಿತಿ",,,,,,,,,
,Measure of dispersion,ಪ್ರಸರಣದ ಚದರಿಕೆಯ ಅಳತೆ,,,,,,,,,
,Measurement,ಮಾಪನೆ,,,,,,,,,
,Measurement,"ಅಳೆತ, ಮಾಪನ",,,,,,,,,
,Mechanical,ಯಾಂತ್ರಿಕ,,,,,,,,,
,Mechanical energy,ಯಾಂತ್ರಿಕ ಶಕ್ತಿ,,,,,,,,,
,Mechanical wave,ಯಾಂತ್ರಿಕ ತರಂಗ,,,,,,,,,
,Mechanical wave,ನೀಳ ತರಂಗ,,,,,,,,,
,Mechanical work,ಯಾಂತ್ರಿಕ ಕಾರ್ಯ,,,,,,,,,
,Mechanics,ಯಂತ್ರವಿಜ್ಞಾನ,,,,,,,,,
,Mechanics,ಬಲವಿಜ್ಞಾನ,,,,,,,,,
,Medelling,ಪ್ರತಿರೂಪಣೆ,,,,,,,,,
,Median,"ಮಧ್ಯಸ್ಥ, ಮಧ್ಯರೇಖೆ ಮಧ್ಯಾಂಕ",,,,,,,,,
,Median,"ಮಧ್ಯಾಂಕ, ಮಧ್ಯರೇಖೆ",,,,,,,,,
,Mediocre,ಸಾಧಾರಣ ಗುಣಮಟ್ಟದ,,,,,,,,,
,Medium,ಮಾಧ್ಯಮ,,,,,,,,,
,Megaspore,ಸ್ಥೂಲಬೀಜಾಣು,,,,,,,,,
,Megasporophyll,ಸ್ಥೂಲಬೀಜಾಣುಪತ್ರ,,,,,,,,,
,Melting point,"ಕರಗುಬಿಂದು, ದ್ರವನ ಬಿಂದು",,,,,,,,,
,Melting point,"ದ್ರವನ ಬಿಂದು, ಕರಗುವ ಬಿಂದು",,,,,,,,,
,Membrane,ಪೊರೆ,,,,,,,,,
,Membranous organelles,ಪೊರೆಸಹಿತ ಕಣಾಂಗ,,,,,,,,,
,Memory,"ಸ್ಮೃತಿ, ಕೋಶ",,,,,,,,,
,Menopause,"ಋತುಬಂಧ, ರಜೋನಿವೃತ್ತಿ",,,,,,,,,
,Menorrhagia,ಅತಿಮುಟ್ಟು,,,,,,,,,
,Menstrual cycle,"ಋತುಚಕ್ರ,ರಜಚಕ್ರ",,,,,,,,,
,Menstruation,"ಋತುಸ್ರಾವ, ರಜಸ್ರಾವ, ಮುಟ್ಟು",,,,,,,,,
,Mensuration,"ಅಳತೆ, ಕ್ಷೇತ್ರ ಗಣಿತ",,,,,,,,,
,Mental balance,ಮಾನಸಿಕ ಸಮತೋಲನ,,,,,,,,,
,Menu,ಪರಿವಿಡಿ,,,,,,,,,
,Mercerizing,ಬಣ್ಣವನ್ನು ಸುಲಭವಾಗಿ ಹೀರಿಕೊಳ್ಳುವಂತೆ ಈ ಅರಳೆ ಎಳೆಗಳನ್ನು ರಾಸಾಯನಿಕ ಪ್ರಭಾವಕ್ಕೆ ಒಳಪಡಿಸುವುದು.,,,,,,,,,
,Mercury,"ಬುಧಗ್ರಹ, ಪಾದರಸ",,,,,,,,,
,Mercury (Hg),ಪಾದರಸ,,,,,,,,,
,Meridian,"ಮಧ್ಯಾಹ್ನ ರೇಖೆ, ಧ್ರುವವೃತ್ತ, ಯಾಮೋತ್ತರ ರೇಖೆ",,,,,,,,,
,Meristamatic tissue,ವರ್ಧನ ಅಂಗಾಂಶ,,,,,,,,,
,Meristem,"ವಿಭಜನೋತಕ, ವರ್ಧನೋತಕ",,,,,,,,,
,Mesocarp,ಮಧ್ಯಫಲಭಿತ್ತಿ,,,,,,,,,
,Mesoderm,"ಮಧ್ಯಚರ್ಮಪದರ, ನಡುಚರ್ಮ",,,,,,,,,
,Mesoscopic physics,"ಮೆಸೋಸ್ಕೋಪಿಕ್ ಭೌತವಿಜ್ಞಾನ, ಮೈಕ್ರೋ ಮತ್ತು ಮ್ಯಾಕ್ರೋಗಳ ನಡುವಿನ ಗಾತ್ರದ ವಸ್ತುಗಳ ಭೌತವಿಜ್ಞಾನ, ಮಧ್ಯಮ ದೃಶ್ಯವಿಜ್ಞಾನ",,,,,,,,,
,Mesosphere,ಮಧ್ಯಗೋಲ,,,,,,,,,
,Message,ಸಂದೇಶ,,,,,,,,,
,Messenger proteins,ಸಂದೇಶವಾಹಕ ಪ್ರೋಟಿನ್ ಗಳು,,,,,,,,,
,Metabolism,"ಚಯಾಪಚಯ, ಜೀವವಸ್ತುಕರಣಕ್ರಿಯೆ",,,,,,,,,
,Metabolism,"ಉಪಾಪಚಯ, ಚಯಾಪಚಯ, ಜೀವವಸ್ತುಕರಣ",,,,,,,,,
,Metal,ಲೋಹ,,,,,,,,,
,Metallic,ಲೋಹೀಯ,,,,,,,,,
,Metallic conductor,ಲೋಹೀಯ ವಾಹಕ,,,,,,,,,
,Metalloid,ಲೋಹಾಭ,,,,,,,,,
,Metallurgic,ಲೋಹವೈಜ್ಞಾನಿಕ,,,,,,,,,
,Metallurgy,ಲೋಹವಿಜ್ಞಾನ,,,,,,,,,
,Metamerism,ವಿಖಂಡೀಯತೆ,,,,,,,,,
,Metamorphosis,"ರೂಪಾಂತರಣ, ರೂಪಪರಿವರ್ತನೆ",,,,,,,,,
,Metastasis,ಸ್ಥಾನಾಂತರ,,,,,,,,,
,Meteoroids,ಉಲ್ಕಾಶಿಲೆಗಳು,,,,,,,,,
,Meteorology,"ಹವಾಮಾನವಿಜ್ಞಾನ, ಪವನ ವಿಜ್ಞಾನ",,,,,,,,,
,Meter,"ಮಾಪಕ, ಮೀಟರ್",,,,,,,,,
,Method,ವಿಧಾನ,,,,,,,,,
,Metric system,ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,,,,,,,,,
,Metrology,ಮಾಪನವಿಜ್ಞಾನ,,,,,,,,,
,Mica,ಅಭ್ರಕ,,,,,,,,,
,Micelle,ಕಲಾಯಿಡ್ ದ್ರಾವಣದಲ್ಲಿ ಅಣುಗಳ ಒಗ್ಗೂಡುವಿಕೆ,,,,,,,,,
,Micro nutrients,ಸೂಕ್ಷ್ಮಪ್ರಮಾಣದಲ್ಲಿ ಬೇಕಾದ ಪೋಷಕಾಂಶಗಳು,,,,,,,,,
,Microbe,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,,,
,Microbiology,ಸೂಕ್ಷ್ಮಜೀವಿವಿಜ್ಞಾನ,,,,,,,,,
,Micro-organism,ಸೂಕ್ಷ್ಮಜೀವಿ,,,,,,,,,
,Micropore,ಸೂಕ್ಷ್ಮದ್ವಾರ,,,,,,,,,
,Micropyle,ಸೂಕ್ಷ್ಮದ್ವಾರ,,,,,,,,,
,Microscope,ಸೂಕ್ಷ್ಮದರ್ಶಕ,,,,,,,,,
,Microsoft windows,ಮೈಕ್ರೋಸಾಫ್ಟ್ ವಿಂಡೋಸ್ (ವ್ಯಾಪಕವಾಗಿ ಬಳಕೆಯಲ್ಲಿರುವ ಕಾರ್ಯಚರಣೆ ವ್ಯವಸ್ಥೆ),,,,,,,,,
,Microspore,ಸೂಕ್ಷ್ಮಬೀಜಕ,,,,,,,,,
,Microsporophyll,ಸೂಕ್ಷ್ಮಬೀಜಾಣುಪತ್ರ,,,,,,,,,
,Micturition,"ಮೂತ್ರವಿಸರ್ಜನೆ, ಉಚ್ಚೆ ಹೊಯ್ಯ, ಜಲಬಾಧೆ",,,,,,,,,
,Mid point,ಮಧ್ಯಬಿಂದು,,,,,,,,,
,Middle term,ಮಧ್ಯದಪದ,,,,,,,,,
,Midgut,ಮಧ್ಯಕರುಳು,,,,,,,,,
,Migraine,ಅರೆತಲೆನೋವು,,,,,,,,,
,Migration,ವಲಸೆ,,,,,,,,,
,Milky way,"ಹಾಲುಹಾದಿ, ಕ್ಷೀರಪಥ, ಆಕಾಶಗಂಗೆ",,,,,,,,,
,Millet,ಕಿರುಧಾನ್ಯ,,,,,,,,,
,Milo meter,ದೂರಮಾಪಕ,,,,,,,,,
,Mineral,"ಖನಿಜ, ಖನಿಜಾಂಶ",,,,,,,,,
,Minimal,"ಲಘುತಮ, ಕನಿಷ್ಟ",,,,,,,,,
,Minimize,ಕುಗ್ಗಿಸು,,,,,,,,,
,Minimum,ಕನಿಷ್ಠ,,,,,,,,,
,Minimum value,ಕನಿಷ್ಠ ಮೌಲ್ಯ,,,,,,,,,
,Minimum value,ಕನಿಷ್ಠಾಂಕ,,,,,,,,,
,Mining,ಗಣಿಗಾರಿಕೆ,,,,,,,,,
,Minor axis,"ಹೃಸ್ವಾಕ್ಷ, ಗೌಣಾಕ್ಷ",,,,,,,,,
,Minor of an element of a matrix,ಕೋಶದ ಒಂದು ಅಂಶದ ಲಾಘವ,,,,,,,,,
,Minus,"ಋಣ, ಕಳೆ, ವಜಾ",,,,,,,,,
,Minute scale,"ಅಲ್ಪ ಪ್ರಮಾಣ, ಅತಿಸೂಕ್ಷ್ಮ ಪ್ರಮಾಣ",,,,,,,,,
,Mirage,ಮರೀಚಿಕೆ,,,,,,,,,
,Mirror,ದರ್ಪಣ,,,,,,,,,
,Mirror immage,ಕನ್ನಡಿ ಪ್ರತಿಬಿಂಬ,,,,,,,,,
,Mirror nuclei,ಬಿಸಿಲುಗುದುರೆ ದರ್ಪಣ ಪರಮಾಣು ಬೀಜಗಳು,,,,,,,,,
,Miscellaneous,ಇತರೆ,,,,,,,,,
,Misch metal,ಅಪರೂಪದ ಲೋಹಗಳಿಂದ ಸಿದ್ಧಪಡಿಸಿದ ಪೈರೋಫೋನಿಕ್ ಮಿಶ್ರಲೋಹ,,,,,,,,,
,Misicibility,ಮಿಶ್ರಗೊಳ್ಳುವ ಸಾಧ್ಯತೆ,,,,,,,,,
,Mist,ಮಂಜು,,,,,,,,,
,Mixed farming,ಮಿಶ್ರಬೇಸಾಯ,,,,,,,,,
,Mixture,ಮಿಶ್ರಣ,,,,,,,,,
,Mobile electron,ಚಲಿಸುವ ಎಲೆಕ್ಟ್ರಾನ್,,,,,,,,,
,Mobility,"ಚಲನಶೀಲತೆ, ಗತಿಶೀಲತೆ",,,,,,,,,
,Mode,"ರೂಢಿ, ಕ್ರಮ, ಮಾರ್ಗ",,,,,,,,,
,Model,ಮಾದರಿ,,,,,,,,,
,Model,"ಪ್ರತಿರೂಪ, ನಿದರ್ಶ",,,,,,,,,
,Modem,ಮೋಡೆಮ್,,,,,,,,,
,Moderator,"ಮಂದಕ, ಮಂದಕಾರಿ",,,,,,,,,
,Moderator,"ಮಧ್ಯಸ್ಥಗಾರ, ಮಂದಗಾರಿ",,,,,,,,,
,Modular arithmetic,ಮಾಡ್ಯುಲರ್ ಗಣಿತ,,,,,,,,,
,Modulated wave,ಸಮನ್ವಿತ ತರಂಗ,,,,,,,,,
,Modulation,"ಅಳವಡಿಕೆ, ತಿರುವರ್ತನ, ಸಮನ್ವಯ, ಮಾಡ್ಯುಲೇಷನ್",,,,,,,,,
,Modulation,"ತಿರುವರ್ತನ, ಮಾಡ್ಯೂಲು",,,,,,,,,
,Modulation index,ಸಮನ್ವಯ ಸೂಚ್ಯಂಕ,,,,,,,,,
,Modulus,"ಮಾಡ್ಯುಲಸ್, ಚಿಹ್ನೆಯನ್ನು ಕಡೆಗಣಿಸಿ ತೆಗೆದುಕೊಳ್ಳುವ ಪರಿಮಾಣ",,,,,,,,,
,Modulus,"ಪರಿಮಾಣ, ಶುದ್ಧಬೆಲೆ",,,,,,,,,
,Moisture,ತೇವಾಂಶ,,,,,,,,,
,Moisture,"ಆರ್ದ್ರತೆ, ತೇವ",,,,,,,,,
,Molasses,ಕಾಕಂಬಿ,,,,,,,,,
,Mole fraction,ದ್ರಾವಕದ ಒಂದು ಅಂಶದಲ್ಲಿನ ಮೋಲ್ ಗಳು ಮತ್ತು ಎಲ್ಲ ಅಂಶಗಳಲ್ಲಿನ ಮೋಲ್ ಗಳು ನಿಷ್ಪತ್ತಿ,,,,,,,,,
,Molecular,ಅಣು,,,,,,,,,
,Molecular behavious,ಅಣು ವರ್ತನೆ,,,,,,,,,
,Molecular biology,ಅಣು ಜೀವವಿಜ್ಞಾನ,,,,,,,,,
,Molecular formula,ಅಣು ಸೂತ್ರ,,,,,,,,,
,Molecular formula,ಅಣ್ವಕ ಸೂತ್ರ,,,,,,,,,
,Molecular mass,ಅಣು ರಾಶಿ,,,,,,,,,
,Molecular orbital method,ಅಣು ಅಣುಕಕ್ಷಕ ವಿಧಾನ,,,,,,,,,
,Molecular structure,ಅಣ್ವಕ ರಚನೆ,,,,,,,,,
,Molecule,ಅಣು,,,,,,,,,
,Mollusca,ಮೃದ್ವಂಗಿಗಳು,,,,,,,,,
,Molten,ದ್ರವಿಸಿದ,,,,,,,,,
,Molten iron,"ಬೀಡು ಕಬ್ಬಿಣ, ಕರಗಿದ ಕಬ್ಬಿಣ",,,,,,,,,
,Moment of force,"ಬಲದ ಮಹತ್ವ, ಬಲದ ಭ್ರಮಣಾಂಕ",,,,,,,,,
,Moment of inertia,ಜಡತ್ವದ ಆವೇಗ,,,,,,,,,
,Momentum,ಆವೇಗ,,,,,,,,,
,Momentum,"ಸಂವೇಗ, ವೇಗಗತಿ, ಆವೇಗ",,,,,,,,,
,Monitor,"ದರ್ಶಕ, ಮಾನಿಟರ್",,,,,,,,,
,Monitor,ಪ್ರದರ್ಶಕ / ಪ್ರದರ್ಶಕ ಘಟಕ,,,,,,,,,
,Monitoring,ಮೇಲ್ವಿಚಾರಣೆ,,,,,,,,,
,Monoatomic,ಏಕಪರಮಾಣು,,,,,,,,,
,Monochromatic light,ಏಕವರ್ಣೀಯ ಬೆಳಕು,,,,,,,,,
,Monocorpous,ಏಕಾಂಡಾಶಯಿ,,,,,,,,,
,Monocot,ಏಕದಳ,,,,,,,,,
,Monocotyledon,ಏಕದಳ,,,,,,,,,
,Monoecious,"ದ್ವಿಲಿಂಗಿ, ಉಭಯಲಿಂಗಿ",,,,,,,,,
,Monomer,"ಮೊನೊಮೆರ್, ಒಂದು ಅಣು ರಾಸಾಯನಿಕವಾಗಿ ಬೇರೆ ಅಣುಗಳ ಜೊತೆಗೂಡಿ ಪಾಲಿಮರ್ ರೂಪಿಸುವುದು",,,,,,,,,
,Monomial,"ಅನುಬಿಂಬನ, ಏಕಪದಿ, ಏಕ ಪದೋಕ್ತಿ",,,,,,,,,
,Monomorphism,ಅನುಬಿಂಬನ,,,,,,,,,
,Monosaccharide,ಏಕಶರ್ಕರ,,,,,,,,,
,Monotone,ಏಕಮುಖೀಯ,,,,,,,,,
,Month,"ತಿಂಗಳು, ಮಾಸ",,,,,,,,,
,Morphogenesis,ಅಂಗವಿಕಾಸ,,,,,,,,,
,Morphology,ರಚನಾವಿಜ್ಞಾನ,,,,,,,,,
,Mortality rate,"ಮರಣದರ / ವೇಗ, ಗತಿ",,,,,,,,,
,Mortar and pestle,ಒರಳು ಮತ್ತು ಕುಟ್ಟಣಿ,,,,,,,,,
,Mother board,ಮಾತೃಫಲಕ,,,,,,,,,
,Mother liquor,ಮಾತೃದ್ರವ,,,,,,,,,
,Motion,"ಚಲನೆ, ಚಲನ",,,,,,,,,
,Moulting,ಪೊರೆಕಳಚು,,,,,,,,,
,Mouse,"ಮೌಸ್, ಸ್ಥಾನಸೂಚಕ ಸಾಧನ",,,,,,,,,
,MS-DOS,"ಎಂ ಎಸ್ ಡಾಸ್ (ಮೊದಲು ಬಂದ ವೈಯಕ್ತಿಕ ಗಣಕಗಳಲ್ಲಿ ಬಳಸುತ್ತಿದ್ದ ಕಾರ್ಯಾಚರಣ ವ್ಯವಸ್ಥೆ), ಅದನ್ನು ಮೈಕ್ರೋಸಾಫ್ಟ್ ಸಂಸ್ಥೆ ರೂಪಿಸಿತು.",,,,,,,,,
,Mulching,"ಹೊದಿಕೆ, ಹೊದಿಸುವುದು",,,,,,,,,
,Multi media processing,ಬಹು ಮಾಧ್ಯಮ ಸಂಸ್ಕರಣೆ,,,,,,,,,
,Multicellular,ಬಹುಕೋಶಿಯ,,,,,,,,,
,Multicellular algae,"ಬಹುಕೋಶಿಯ ಶೈವಲ, ಪಾಚಿ",,,,,,,,,
,Multiple,"ಅಪವರ್ತ್ಯ, ಗುಣಿತ, ಅನೇಕ",,,,,,,,,
,Multiple angles,ಗುಣಿತಕೋನಗಳು,,,,,,,,,
,Multiple cropping,ಬಹುವಿಧ ಬೆಳೆ,,,,,,,,,
,Multiple molecules,ಅನೇಕ ಅಣುಗಳು,,,,,,,,,
,Multiple proportion,"ಗುಣಿತ ಅನುಪಾತ, ಹಲವು ಅನುಪಾತ",,,,,,,,,
,Multiple proportions,ಗುಣಿತಾನುಪಾತಗಳು,,,,,,,,,
,Multiplicand,ಗುಣ್ಯ,,,,,,,,,
,Multiplication,"ಗುಣಾಕಾರ, ಗುಣನ, ಗುಣಿಸು",,,,,,,,,
,Multiplication table,ಮಗ್ಗಿ ಕೋಷ್ಟಕ,,,,,,,,,
,Multiplicative,ಗುಣಾಕಾರದ,,,,,,,,,
,Multiplicative inverse,ಗುಣಾಕಾರದ ವಿಲೋಮ,,,,,,,,,
,Multiplier,ಗುಣಕ,,,,,,,,,
,Multiply,ಗುಣಿಸು,,,,,,,,,
,Multistage rocket,ಬಹುಹಂತದ ರಾಕೆಟ್,,,,,,,,,
,Muscle,ಸ್ನಾಯು,,,,,,,,,
,Muscular tissue,ಊತಕ ಸ್ನಾಯು,,,,,,,,,
,Mushroom,"ಅಣಬೆ, ಮಶ್ರೂಮ್, ನಾಯಿ ಕೊಡೆ",,,,,,,,,
,Mustard,ಸಾಸಿವೆ,,,,,,,,,
,Mutagen,"ವಿಕೃತಿಜನಕ, ವಿಕೃತಿಕಾರಿ",,,,,,,,,
,Mutation,"ಉತ್ವರಿವರ್ತನ, ವ್ಯೆತ್ಯಯ",,,,,,,,,
,Mutation,"ರೂಪಾಂತರ, ಉತ್ಪರಿವರ್ತನೆ, ವಿಕೃತಿ",,,,,,,,,
,Mutual,ಪರಸ್ಪರ,,,,,,,,,
,Mutual induction,ಪರಸ್ಪರ ಪ್ರೇರಣೆ,,,,,,,,,
,Mutualism,ಪರಸ್ಪರ ಪ್ರಯೋಜನ,,,,,,,,,
,Mutually exclusive event,ಪರಸ್ಪರ ಪ್ರತ್ಯೇಕಿಸುವ ಘಟನೆ,,,,,,,,,
,Mutually perpendicular univector,ಪರಸ್ಪರ ಲಂಬವಾಗಿರುವ ಏಕಮಾನ ಸದಿಶ,,,,,,,,,
,Mycology,ಶಿಲೀಂಧ್ರವಿಜ್ಞಾನ,,,,,,,,,
,Myofibre,ಸ್ನಾಯುತಂತು,,,,,,,,,
,Myopia,ಸಮೀಪದೃಷ್ಟಿ,,,,,,,,,
,Myosin,ಮಯೊಸಿನ್,,,,,,,,,
,N C (Numerical Control),ಗಣಕ (ಆಂಕಿಕ) ನಿಯಂತ್ರಣ,,,,,,,,,
,N Key roll over,ಗಣಕ ಬಹುಕೀಲಿ ಮುನ್ನಡೆ,,,,,,,,,
,N L Q (Near Letter Quality),ಮುದ್ರಣಾಕ್ಷರಕ್ಕೆ ಸಮೀಪದ ಗುಣ ಮಟ್ಟದ್ದು,,,,,,,,,
,Nadir,ಅಧೋಬಿಂದು,,,,,,,,,
,Naked,"ಅನಾವೃತ, ಬೆತ್ತಲೆ",,,,,,,,,
,Name server,ಹೆಸರು ಪೂರೈಕೆದಾರ ಗಣಕ,,,,,,,,,
,Nano technology,ನ್ಯಾನೋ ತಂತ್ರಜ್ಞಾನ,,,,,,,,,
,Nanoparticles,ನ್ಯಾನೋಕಣಗಳು,,,,,,,,,
,Nanosecond,10 9 ಸೆಕೆಂಡ್,,,,,,,,,
,Nappe,"ಸಮಭಾಗಗಳು, ತುಂಡುಗಳು",,,,,,,,,
,Narcotics,ನಿದ್ರಾಜನಕ,,,,,,,,,
,Narrow band,ಕಿರುವ್ಯಾಪ್ತಿ ತರಂಗಾಂತರ,,,,,,,,,
,Nascent,ನವಜಾತ,,,,,,,,,
,Nasopharynx,ನಾಸಿಕಗಂಟಲು,,,,,,,,,
,Natality,ಜನನದರ,,,,,,,,,
,National convention,ರೂಡಿಗತ ಸಂಕೇತ,,,,,,,,,
,National park,ರಾಷ್ಟ್ರೀಯ ಉದ್ಯಾನ,,,,,,,,,
,National resources,ರಾಷ್ಟ್ರೀಯ ಸಂಪನ್ಮೂಲಗಳು,,,,,,,,,
,Native,"ಸ್ಥಳೀಯ, ನಿರ್ದಿಷ್ಟ ಸ್ಥಳಕ್ಕೆ ಸೇರಿದ",,,,,,,,,
