ಕನ್ನಡ ಪದ (Kannada Word),ಇಂಗ್ಲೀಷ್ ಪದ (English Word),ಕನ್ನಡ ಅರ್ಥ (Kannada Meaning),ಪರ್ಯಾಯ ಪದ (Synonyms),ವಿಷಯ ವರ್ಗೀಕರಣ (Subject),ವ್ಯಾಕರಣ ವಿಶೇಷ (Grammer),ಇಲಾಖೆ (Department),ಕನ್ನಡ ಉಚ್ಚಾರಣೆ (Kannada Pronunciation),ಇಂಗ್ಲೀಷ್ ಅರ್ಥ (English Meaning),ಸಂಕ್ಷಿಪ್ತ ವಿವರಣೆ (Short Description),ದೀರ್ಘ ವಿವರಣೆ (Long Description),ಆಡಳಿತಾತ್ಮಕ ಪದ (Administrative Word)
,Prevailing rate of wages,ಮಜೂರಿಯ ಚಾಲ್ತಿ ದರ,,,,,,,,,
,Preventive,ನಿರೋಧಕ; ಪ್ರತಿಬಂಧಕ,,,,,,,,,
,Previous,ಹಿಂದಿನ; ಮೊದಲಿನ,,,,,,,,,
,Principal,ಮುಖ್ಯ; ಪ್ರಧಾನ,,,,,,,,,
,Principal employer,ಪ್ರಧಾನ ನಿಯೋಜಕ,,,,,,,,,
,Principal executive officer,ಪ್ರಧಾನ ಕಾರ್ಯನಿರ್ವಾಹಕ ಅಧಿಕಾರಿ,,,,,,,,,
,Principles of natural justice,ಸ್ವಭಾವಸಿದ್ಧ ನ್ಯಾಯದ ತತ್ವ,,,,,,,,,
,Printing technology,ಮುದ್ರಣತಂತ್ರವಿಜ್ಞಾನ,,,,,,,,,
,Prior,ಹಿಂದಿನ; ಪೂರ್ವದ,,,,,,,,,
,Prior publication,ಪೂರ್ವಪ್ರಕಟಣೆ,,,,,,,,,
,Private employer,ಖಾಸಗಿ ನಿಯೋಜಕ,,,,,,,,,
,Private sector,ಖಾಸಗಿ ವಲಯ,,,,,,,,,
,Probable,ಸಂಭಾವ್ಯ,,,,,,,,,
,Probation,ಪ್ರೊಬೇಷನ್‌; ಅರ್ಹತಾ ಪರೀಕ್ಷಣೆ,,,,,,,,,
,Probationer,ಪ್ರೊಬೇಷನರ್‌; ಅರ್ಹತಾ ಪರೀಕ್ಷಣಾರ್ಥಿ,,,,,,,,,
,Procedure,ಕಾರ್ಯವಿಧಾನ; ಪ್ರಕ್ರಿಯೆ,,,,,,,,,
,Proceed,1. ಮುಂದುವರಿ 2. ಕ್ರಮತೆಗೆದುಕೊಳ್ಳು,,,,,,,,,
,Proceedings,ವ್ಯವಹರಣೆಗಳು; ನಡವಳಿಗಳು,,,,,,,,,
,Proceeds,1. ಉತ್ಪತ್ತಿ; ಹುಟ್ಟುವಳಿ; ವರಮಾನ 2. ಲಾಭ,,,,,,,,,
,Process,1. ಪರಿಶೀಲಿಸು 2. ಕಾನೂನುಕ್ರಮ 3. ಕಾರ್ಯವಿಧಾನ,,,,,,,,,
,Production,1 ಉತ್ಪಾದನೆ 2. ಹಾಜರುಪಡಿಸುವುದು,,,,,,,,,
,Production bonus,ಉತ್ಪಾದನ ಬೋನಸ್‌,,,,,,,,,
,Production engineer,ಉತ್ಪಾದನ ಎ೦ಜಿನಿಯರು,,,,,,,,,
,Production of document,ದಸ್ತಾವೇಜನ್ನು ಹಾಜರುಪಡಿಸುವುದು,,,,,,,,,
,Proficiency,ಪ್ರಾವೀಣ್ಯ,,,,,,,,,
,Profit and loss account,ಲಾಭ ಮತ್ತು ನಷ್ಟದ ಲೆಕ್ಕ,,,,,,,,,
,Proforma,ನಮೂನೆ ಪ್ರಪತ್ರ,,,,,,,,,
,Prohibition,1. ನಿಷೇಧ; 2. ನಿಷೇಧಾಜ್ಞೆ 3. ಪಾನನಿಷೇಧ / ನಿರೋಧ,,,,,,,,,
,Prohibition of lay off,ಲೇ ಆಫ್‌ ನಿಷೇಧ; ಹಂಗಾಮಿಯಾಗಿ ಕೆಲಸಗಾರರನ್ನು ವಜಾಮಾಡುವುದರ ನಿಷೇಧಾಜ್ಞೆ,,,,,,,,,
,Prohibition of strike,ಮುಷ್ಕರನಿಷೇಧ,,,,,,,,,
,Prolonged,ಲಂಬಿತ; ವಿಸ್ತರಿಸಿದ,,,,,,,,,
,Prominent,1. ಪ್ರಮುಖ 2. ಎದ್ದು ಕಾಣುವ,,,,,,,,,
,Promotion,ಪದೋನ್ನತಿ; (ಹುದ್ದೆ ) ಬಡತಿ,,,,,,,,,
,Promulgation,ಹೊರಡಿಸುವುದು; ಜಾರಿಗೊಳಿಸುವುದು; ಸಾರುವುದು,,,,,,,,,
,Proofreading,ಕರಡು: ತಿದ್ದುವುದು,,,,,,,,,
,Property of bonded labour,ಜೀತಕಾರ್ಮಿಕನ ಆಸ್ತಿ,,,,,,,,,
,Proportionate deduction,ಪ್ರಮಾಣಾನುಸಾರ ವ್ಯವಕಲನ / ಕಳೆಯುವುದು,,,,,,,,,
,Propose,ಪ್ರಸ್ತಾಪಿಸು; ಸೂಚಿಸು,,,,,,,,,
,Proprietor,ಒಡೆಯ; ಮಾಲೀಕ; ಯಜಮಾನ,,,,,,,,,
,Prosecution,ಪ್ರಾಸಿಕ್ಯೂಷನ್‌; ಕ್ರಮ ಜರುಗಿಸುವುದು,,,,,,,,,
,Prospective,ಭಾವೀ; ಭವಿಷ್ಯವರ್ತಿ,,,,,,,,,
,Prospective candidate,ಭಾವೀ ಅಭ್ಯರ್ಥಿ,,,,,,,,,
,Protected,ರಕ್ಷಿತ; ರಕ್ಷಣೆ ಪಡೆದ,,,,,,,,,
,Protected workman,ರಕ್ಷಿತ ಕೆಲಸಗಾರ,,,,,,,,,
,Protection,ರಕ್ಷಣೆ,,,,,,,,,
,Protective equipment,ರಕ್ಷಕ ಉಪಕರಣ,,,,,,,,,
,Protector of emigrants,ವಲಸೆಗಾರರ ರಕ್ಷಕ,,,,,,,,,
,Provident fund,ಭವಿಷ್ಯನಿಧಿ,,,,,,,,,
,Provincial act,ಪ್ರಾಂತೀಯ ಅಧಿನಿಯಮ,,,,,,,,,
,Provision,1 ವ್ಯವಸ್ಥೆ 2. ಅವಕಾಶ 3. ಉಪಬಂಧ,,,,,,,,,
,Provisional payment,ತಾತ್ಕಾಲಿಕ ಸಂದಾಯ,,,,,,,,,
,Provisional seniority list,ತಾತ್ಕಾಲಿಕ ಜ್ಯೇಷ್ಠತಾ ಪಟ್ಟಿ,,,,,,,,,
,Proviso,ಪರಂತುಕ; ಷರತ್ತು; ಕಟ್ಟುಪಾಡು,,,,,,,,,
,Provocation,ಉದ್ರೇಕ; ಪ್ರಚೋದನೆ; ಕೆರಳಿಸುವುದು,,,,,,,,,
,Proximity,ಸಾಮೀಪ್ಯ; ಹತ್ತಿರ,,,,,,,,,
,Public,1. ಸಾರ್ವಜನಿಕ 2. ಸರ್ಕಾರಿ 3. ಬಹಿರಂಗ,,,,,,,,,
,Public account,ಸಾರ್ವಜನಿಕ ಲೆಕ್ಕ,,,,,,,,,
,Public conservancy,ಸಾರ್ವಜನಿಕ ನಿರ್ಮಲೀಕರಣ,,,,,,,,,
,Public emergency,ಸಾರ್ವಜನಿಕ ತುರ್ತುಪರಿಸ್ಥಿತಿ,,,,,,,,,
,Public health authority,ಸಾರ್ವಜನಿಕ ಆರೋಗ್ಯ ಪ್ರಾಧಿಕಾರ,,,,,,,,,
,Public sector,ಸರ್ಕಾರಿ ವಲಯ,,,,,,,,,
,Public servant,1. ಸರ್ಕಾರಿ ನೌಕರ 2. ಸಾರ್ವಜನಿಕ ಸೇವಕ,,,,,,,,,
,Public service,1. ಸರ್ಕಾರಿ ನೌಕರ 2. ಸಾರ್ವಜನಿಕ ಸೇವಕ,,,,,,,,,
,Public utility service,ಸಾರ್ವಜನಿಕ ಉಪಯುಕ್ತತಾ ಸೇವೆ,,,,,,,,,
,Publication,1. ಪ್ರಕಟಣೆ 2. ಪ್ರಕಾಶನ,,,,,,,,,
,Publication of awards,ಪ್ರಶಸ್ತಿಗಳ ಪ್ರಕಟಣೆ,,,,,,,,,
,Publication of holidays,ರಜಾದಿನಗಳ ಪ್ರಕಟಣೆ,,,,,,,,,
,Publication of wage rate,ಮಜೂರಿ ದರಗಳ ಪ್ರಕಟಣೆ,,,,,,,,,
,Publication of work time,ಕೆಲಸದ ವೇಳೆಯ ಪ್ರಕಟಣೆ,,,,,,,,,
,Publicity,ಪ್ರಚಾರ,,,,,,,,,
,Punctuality,ಸಮಯನಿಷ್ಠೆ,,,,,,,,,
,Punishment,ದಂಡನೆ; ಶಿಕ್ಷೆ,,,,,,,,,
,Purpose,ಉದ್ದೇಶ,,,,,,,,,
,Pursuance,ಅನುಸರಣೆ,,,,,,,,,
,Purview,ವ್ಯಾಪ್ತಿ; ಮಿತಿ,,,,,,,,,
,Put up,ಸಲ್ಲಿಸು; ಮುಂದಿಡು,,,,,,,,,
,Quadruplicate,ನಾಲ್ಕುಪ್ರತಿ,,,,,,,,,
,Qualification,ಅರ್ಹತೆ,,,,,,,,,
,Qualify,1. ಅರ್ಹತೆ ಪಡೆ 2. ಪರಿಮಿತಗೊಳಿಸು,,,,,,,,,
,Qualifying,ಅರ್ಹತಾದಾಯಕ,,,,,,,,,
,Qualifying service,ಅರ್ಪತಾಸೇವೆ,,,,,,,,,
,Quality,ಗುಣ; ಲಕ್ಷಣ; ದರ್ಜೆ,,,,,,,,,
,Quantity,ಪರಿಮಾಣ,,,,,,,,,
,Quantum,ಅಗತ್ಯಪರಿಮಾಣ,,,,,,,,,
,Quarry,ಕಲ್ಲುಗಣಿ,,,,,,,,,
,Quarter,1. ಕಾಲುಭಾಗ 2. ದಿಕ್ಕು,,,,,,,,,
,Quarterly report,ತ್ರೈಮಾಸಿಕ ವರದಿ,,,,,,,,,
,Quay,ಹಡಗಿನ ಭರತಿಯ ಕಟ್ಟಿ,,,,,,,,,
,Quinquennial report,ಪಂಚವಾರ್ಷಿಕ ವರದಿ,,,,,,,,,
,Quorum,ಕೋರಂ; ಅವಶ್ಯಸಂಖ್ಯೆ,,,,,,,,,
,Quotation,ಕೊಟೇಷನ್‌; 1. ಉದ್ಧರಣ 2. ಹೇಳಬೆಲೆ; ಚಾಲ್ತಿಯ ಬೆಲೆ,,,,,,,,,
,Rate of wages,ಮಜೂರಿಯ ದರ,,,,,,,,,
,Ratification,ಅನುಸಮರ್ಥನೆ; ಸ್ಥಿರೀಕರಣ,,,,,,,,,
,Ratify,ಅನುಸಮರ್ಥಿಸು; ಸ್ಥಿರೀಕರಿಸು,,,,,,,,,
,Raw material,ಕಚ್ಚಾಸಾಮಗ್ರಿ,,,,,,,,,
,Realization,1. ವಸೂಲಿ ಪಡೆಯುವುದು 2. ಅರಿವು; ತಿಳಿವಳಿಕೆ,,,,,,,,,
,Reappropriation,ಪುನರ್ವಿನಿಯೋಗ,,,,,,,,,
,Reasonable opportunity,ಯುಕ್ತಅವಕಾಶ,,,,,,,,,
,Reception of evidence,ಸಾಕ್ಷ್ಯಸ್ವೀಕಾರ,,,,,,,,,
,Receptionist,ಸ್ಟಾಗತಕಾರ,,,,,,,,,
,Reckonable service,ಪರಿಗಣಿಸಬಹುದಾದ ಸೇವೆ,,,,,,,,,
,Reclassification,ಪುನರ್‌ ವರ್ಗೀಕರಣ,,,,,,,,,
,Recognition,ಮನ್ನಣೆ,,,,,,,,,
,Recommendation,ಶಿಫಾರಸು,,,,,,,,,
,Record of evidence,ಸಾಕ್ಟ್ಯದ ದಾಖಲೆ,,,,,,,,,
,Records,ದಾಖಲೆಗಳು,,,,,,,,,
,Recovery,ವಸೂಲಿ,,,,,,,,,
,Recovery of excise duty,ಅಬಕಾರಿ ಸುಂಕದ ವಸೂಲಿ,,,,,,,,,
,Recreational facilities,ಮನರಂಜನ ಸೌಲಭ್ಯಗಳು,,,,,,,,,
,Recruiting agent,ನೌಕರಿ ಭರ್ತಿಯ ಏಜೆಂಟ್‌,,,,,,,,,
,Recurring charges,ಆವರ್ತಕ ವೆಚ್ಚಗಳು,,,,,,,,,
,Recurring costs,ಆವರ್ತಕ ಖರ್ಚುಗಳು,,,,,,,,,
,Redress,1. ನಿವಾರಿಸು; ಪರಿಹರಿಸು 2. ನಿವಾರಣೆ; ಪರಿಹಾರ,,,,,,,,,
,Reduction,ಇಳಿತಾಯ,,,,,,,,,
,Re-election,ಮರುಚುನಾವಣೆ,,,,,,,,,
,Re-employment,ಮರುನಿಯೋಜನೆ; ಮರುನೇಮಕ,,,,,,,,,
,Refer,1. ಉಲ್ಲೇಖಿಸು 2. ಬಳಿಗೆ ಕಳುಹಿಸು; ಒಪ್ಪಿಸು,,,,,,,,,
,Reference,1. ಉಲ್ಲೇಖ 2. ಪರಾಮರ್ಶೆ,,,,,,,,,
,Refreshment room,ಉಪಾಹಾರಕೋಣೆ,,,,,,,,,
,Refund of security deposit,ಭದ್ರತಾ ಠೇವಣಿಯ ಮರುಪಾವತಿ,,,,,,,,,
,Refusal,ಇನ್‌ಕಾರ್‌; ಅಸ್ವೀಕಾರ,,,,,,,,,
,Region,ಪದೇಶ; ಪ್ರಾಂತ,,,,,,,,,
,Regional board,ಪ್ರಾದೇಶಿಕ ಮಂಡಳಿ,,,,,,,,,
,Regional committee for workers education,ಕಾರ್ಮಿಕ ಶಿಕ್ಷಣದ ಪ್ರಾದೇಶಿಕ ಸಮಿತಿ,,,,,,,,,
,Regional provident fund advisory committee,ಪ್ರಾದೇಶಿಕ ಭವಿಷ್ಯನಿಧಿ ಸಲಹಾ ಸಮಿತಿ,,,,,,,,,
,Register,ರೆಜಿಸ್ಟರ್‌; 1. ನೋಂದಾಯಿಸು 2. ರೆಜಿಸ್ಟರು; ನೋಂದಣಿ ಪುಸ್ತಕ,,,,,,,,,
,Register of advances,ಮುಂಗಡಗಳ ರೆಜಿಸ್ಟರು,,,,,,,,,
,Register of deduction,ವ್ಯವಕಲನದ ರೆಚಿಸ್ಟರು,,,,,,,,,
,Register of fines,ಜುಲ್ಮಾನೆಗಳ ರೆಜಿಸ್ಟರು,,,,,,,,,
,Register of overtime,ಓವರ್‌ಟ್ಟಿಂ ರೆಜಿಸ್ಟರು,,,,,,,,,
,Register of wages,ಮಜೂರಿ ರೆಜಿಸ್ಟರು,,,,,,,,,
,Registered office,ನೋಂದಾಯಿತ ಕಚೇರಿ,,,,,,,,,
,Registering authority,ನೋಂದಣಿ ಪ್ರಾಧಿಕಾರ,,,,,,,,,
,Registering officer,ನೋಂದಣಿ ಅಧಿಕಾರಿ,,,,,,,,,
,Registrar of trade unions,ಟ್ರೇಡ್‌ಯೂನಿಯನ್‌ಗಳ ರೆಜಿಸ್ಟ್ರಾರ್‌; ಕಾರ್ಮಿಕ ಸಂಘಗಳ ನೋಂದಣಕಾರ,,,,,,,,,
,Registration,ನೋಂದಣಿ,,,,,,,,,
,Registration certificate,ನೋಂದಣಿ ಪ್ರಮಾಣಪಶತ್ರ,,,,,,,,,
,Registration of establishments,ಉದ್ಯಮಗಳ ನೋಂದಣಿ,,,,,,,,,
,Registration of factory,ಕಾರ್ಖಾನೆಯ ನೋಂದಣಿ,,,,,,,,,
,Registration of plantations,ಪ್ಲಾಂಟೀಶನ್‌ / ನೆಡುತೋಪುಗಳ ನೋಂದಣಿ,,,,,,,,,
,Regular,ನಿಯತ; ಕ್ರಮಬದ್ಧ,,,,,,,,,
,Regulate,ನಿಯಂತ್ರಿಸು; ಕ್ರಮಗೊಳಿಸು,,,,,,,,,
,Regulation,1. ವಿನಿಯಮನ 2. ನಿಯಂತ್ರಣ,,,,,,,,,
,Rehabilitation,1. ಪುನರ್ವಸತಿ 2. ಸುಧಾರಿಸುವುದು,,,,,,,,,
,Reinstate,ಪುನಃಸ್ಥಾಪಿಸು; ಪುನರ್‌ ನೇಮಿಸು; ಮತ್ತೆ ಕೆಲಸಕ್ಕೆ ತೆಗೆದುಕೊಳ್ಳು,,,,,,,,,
,Relief fund,ಪರಿಹಾರನಿಧಿ,,,,,,,,,
,Religious and charitable institutions,ಧಾರ್ಮಿಕ ಮತ್ತು ಧರ್ಮಾದಾಯ ಸಂಸ್ಥೆಗಳು,,,,,,,,,
,Religious benefit,ಧಾರ್ಮಿಕ ಪ್ರಯೋಜನ,,,,,,,,,
,Removal,1. ನಿವಾರಣೆ; ತೆಗೆದುಹಾಕುವುದು 2. ಸ್ಥಳಾಂತರಿಸುವುದು,,,,,,,,,
,Removal from membership,ಸದಸ್ಯತ್ವದಿಂದ ತೆಗೆದುಹಾಕುವುದು,,,,,,,,,
,Renewal of contribution card,ವಂತಿಗೆ ಕಾರ್ಡನ್ನು ನವೀಕರಿಸುವುದು,,,,,,,,,
,Renewal of licence,ಲೈಸೆನ್ಸ್‌ ನವೀಕರಣ,,,,,,,,,
,Repeal of ordinance,ಅಧ್ಯಾದೇಶವನ್ನು ನಿರಸನಗೊಳಿಸುವುದು,,,,,,,,,
,Repeals and savings,ನಿರಸನಗಳು ಮತ್ತು ಉಳಿಸುವಿಕೆಗಳು,,,,,,,,,
,Repercussion,ಪ್ರತಿಘಾತ,,,,,,,,,
,Report of auditors,ಲೆಕ್ಕಪರಿಶೋಧಕರ ಪರದಿ,,,,,,,,,
,Report of lockout,ಬೀಗಮುದ್ರೆ ವರದಿ,,,,,,,,,
,Representation,1. ನಿವೇದನೆ; ಮನವಿ 2. ಪ್ರಾತಿನಿಧ್ಯ,,,,,,,,,
,Representative character,ಪ್ರಾತಿನಿಧಿಕ ಸ್ವರೂಪ,,,,,,,,,
,Representatives of employees,ಕೆಲಸಗಾರರ ಪ್ರತಿನಿಧಿಗಳು,,,,,,,,,
,Reprimand,1. ಛೀಮಾರಿ ಹಾಕು; ವಾಗ್ದಂಡನೆ ವಿಧಿಸು 2. ವಾಗ್ದಂಡನೆ,,,,,,,,,
,Repudiation,ನಿರಾಕರಣೆ,,,,,,,,,
,Reputation,ಖ್ಯಾತಿ; ಕೀರ್ತಿ,,,,,,,,,
,Requisition,ಕೋರಿಕೆ; ಕಡ್ಡಾಯ ಕೋರಿಕೆ,,,,,,,,,
,Reservation of training places,ತರಬೇತಿ ಸ್ಥಳಗಳನ್ನು ಕಾದಿರಿಸುವುದು,,,,,,,,,
,Resident medical officer,ನಿವಾಸಿ ವೈದ್ಯಾಧಿಕಾರಿ,,,,,,,,,
,Resident worker,ನಿವಾಸಿ ಕೆಲಸಗಾರ,,,,,,,,,
,Residential hostel,ನಿವಾಸದ ಹಾಸ್ಟೆಲ್‌,,,,,,,,,
,Resignation,ರಾಜೀನಾಮೆ,,,,,,,,,
,Resolution,ನಿರ್ಣಯ; ಠರಾವು; ಗೊತ್ತುವಳಿ,,,,,,,,,
,Resolution of executive committee,ಕಾರ್ಯಕಾರಿ ಸಮಿತಿಯ ಠರಾವು,,,,,,,,,
,Respondent,ಪ್ರತಿವಾದಿ,,,,,,,,,
,Responsibility,ಜವಾಬ್ದಾರಿ; ಹೊಣೆಗಾರಿಕೆ,,,,,,,,,
,Restaurant,ಉಪಾಹಾರ ಗೃಹ,,,,,,,,,
,Restoration of appeals,ಅಪೀಲುಗಳ ಪೂರ್ವಸ್ಥಿತಿ ಸ್ಥಾಪನೆ,,,,,,,,,
,Restrict,1. ಪರಿಮಿತಿಗೊಳಿಸು; ಮಿತಿಗೊಳಿಸು 2. ನಿರ್ಬಂಧಿಸು,,,,,,,,,
,Restricted leave,ನಿರ್ಬಂಧಿತ ರಜೆ,,,,,,,,,
,Retail distribution,ಚಿಲ್ಲರೆ ವಿತರಣೆ,,,,,,,,,
,Retain,ಉಳಿಸಿಕೊಳ್ಳು; ಇಟ್ಟುಕೊಳ್ಳು,,,,,,,,,
,Retirement benefits,ನಿವೃತ್ತಿಸೌಲಭ್ಯ್ಯಗಳು,,,,,,,,,
,Retrenchment,ಕೆಲಸದಿಂದ ತೆಗೆದುಹಾಕುವುದು,,,,,,,,,
,Retrenchment compensation,ಕೆಲಸದಿಂದ ತೆಗೆದು ಹಾಕಿದ ಬಗ್ಗೆ ನಷ್ಟಪರಿಹಾರ,,,,,,,,,
,Return,1. ಹಿಂದಿರುಗಿಸು 2. ಪ್ರತಿಫಲ,,,,,,,,,
,Returning officer,ಚುನಾವಣಾಧಿಕಾರಿ,,,,,,,,,
,Revenue,1. ಆದಾಯ 2. ಕಂದಾಯ; ರಾಜಸ್ವ,,,,,,,,,
,Revenue account,ಕಂದಾಯ ಲೆಕ್ಕ,,,,,,,,,
,Revert,1. ಹಿಂದಕ್ಕೆ ಬರು 2. ಹಿಂದಕ್ಕೆ ಕಳಿಸು,,,,,,,,,
,Revise,ಪರಿಷ್ಕರಿಸು; ಪುನಃ ಪರಿಶೀಲನೆ ಮಾಡು,,,,,,,,,
,Revision,ಪರಿಷ್ಕರಣ; ಪುನರೀಕ್ಷಣೆ,,,,,,,,,
,Revocation,ರದ್ದತಿ; ಹಿಂತೆಗೆದುಕೊಳ್ಳುವುದು,,,,,,,,,
,Revocation of registration,ನೋಂದಣಿ ರದ್ದತಿ,,,,,,,,,
,Reward,ಪ್ರತಿಫಲ; ಇನಾಮು; ಬಹುಮಾನ; ಪಾರಿತೋಷಿಕ,,,,,,,,,
,Riotous behaviour,ದೊಂಬಿಯ ವರ್ತನೆ,,,,,,,,,
,Rules and regulations,ನಿಯಮಗಳು ಮತ್ತು ವಿನಿಯಮನಗಳು,,,,,,,,,
,Sabotage,1. ವಿಧ್ವಂಸಿಸು 2. ವಿಧ್ವಂಸನ; ವಿದ್ವಂಸಕ ಕೃತ್ಯ,,,,,,,,,
,Safety and welfare,ಸುರಕ್ಷೆ ಮತ್ತು ಕಲ್ಯಾಣ,,,,,,,,,
,Safety measures,ಸುರಕ್ಷಾಕ್ರಮಗಳು,,,,,,,,,
,Salary,ಸಂಬಳ,,,,,,,,,
,Sales,ಮಾರಾಟ,,,,,,,,,
,Sales promotion employees (conditions or service) act 1976,ಮಾರಾಟ ಸಂವರ್ಥನೆ ಕೆಲಸಗಾರರ (ಸೇವಾ ಷರತ್ತುಗಳು) ಅಧಿನಿಯಮ 1976,,,,,,,,,
,Salt industry,ಉಪ್ಪು ಕೈಗಾರಿಕೆ,,,,,,,,,
,Sample,ಸ್ಯಾಂಪಲ್‌; ಮಾದರಿ; ನಮೂನೆ,,,,,,,,,
,Sanction,1. ಮಂಜೂರು ಮಾಡು 2. ಮಂಜೂರಾತಿ,,,,,,,,,
,Sanitation,ನಿರ್ಮಲೀಕರಣ; ನೈರ್ಮಲ್ಯ,,,,,,,,,
,Scale of medical benefit,ವೈದ್ಯಕೀಯ ಪ್ರಯೋಜನದ ಪ್ರಮಾಣ,,,,,,,,,
,Scale of pay,ವೇತನ ಶ್ರೇಣಿ,,,,,,,,,
,Schedule,ಅನುಸೂಚಿ; (ವಿವರ)ಪಟ್ಟ,,,,,,,,,
,Schedule of rates,ದರಗಳ ಪಟ್ಟಿ,,,,,,,,,
,Scheduled,ಅನುಸೂಚಿತ; ಪರಿಶಿಷ್ಟ,,,,,,,,,
,Scheduled caste,ಪರಿಶಿಷ್ಠ ಜಾತಿ; ಅನುಸೂಚಿತ ಜಾತಿ,,,,,,,,,
,Scheduled employment,ಅನುಸೂಚಿತ ನಿಯೋಜನೆ / ಉದ್ಯೋಗ,,,,,,,,,
,Scheme,1. (ಕಾರ್ಯ) ಯೋಜನೆ 2. ವ್ಯವಸ್ಥೆ 3. ಹಂಚಿಕೆ; ಸಂಚು,,,,,,,,,
,Scheme expenditure,ಯೋಜನಾ ವೆಚ್ಚ,,,,,,,,,
,Scheme frame,ಯೋಜನಾ ವ್ಯಾಪ್ತಿ / ಚೌಕಟ್ಟು,,,,,,,,,
,Scope,ಅವಕಾಶ; ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Scope of act,ಅಧಿನಿಯಮದ ವ್ಯಾಪ್ತಿ,,,,,,,,,
,Screening committee,ಪರಾಮರ್ಶಕ ಸಮಿತಿ,,,,,,,,,
,Scrutiny,ಸೂಕ್ಷ್ಮ ಪರಿಶೀಲನೆ / ಪರಿಶೋಧನೆ,,,,,,,,,
,Scrutiny of nomination papers,ನಾಮಪತ್ರಗಳ ಪರಿಶೀಲನೆ,,,,,,,,,
,Seaman,ನಾವಿಕ,,,,,,,,,
,Seasonal,ಕಾಲಿಕ; ಖುತುಕಾಲಿಕ,,,,,,,,,
,Secession,ಬೇರ್ಪಡೆ; ಬೇರೆಯಾಗುವದು,,,,,,,,,
,Secluded,ನಿರ್ಜನವಾದ; ಏಕಾಂತವಾದ,,,,,,,,,
,Seconder,ಅನುಮೋದಕ,,,,,,,,,
,Secret ballot,ಗುಪ್ತ / ರಹಸ್ಯ ಮತದಾನ,,,,,,,,,
,Secretary,ಕಾರ್ಯದರ್ಶಿ,,,,,,,,,
,Secretary of the committee,ಸಮಿತಿಯ ಕಾರ್ಯದರ್ಶಿ,,,,,,,,,
,Section,1. ವಿಭಾಗ; ಶಾಖೆ 2. ಕಲಮು 3. ಪರಿಚ್ಛೇದ; ಪ್ರಕರಣ 4. ಪಂಗಡ; ವರ್ಗವಲಯ,,,,,,,,,
,Sector,ವಲಯ,,,,,,,,,
,Secure,1. ಪಡೆ; ಹೊಂದು 2. ಭದ್ರತೆ ಒದಗಿಸು; ರಕ್ಬಣೆಕೊಡು,,,,,,,,,
,Security,1. ಭದ್ರತೆ; ರಕ್ಷಣೆ 2. ಜಾಮೀನು,,,,,,,,,
,Security deposit,ಭದ್ರತಾ ಠೇವಣಿ,,,,,,,,,
,Security measure,ಭದ್ರತಾಕ್ರಮ,,,,,,,,,
,Security officer,ಸೆಕ್ಯುರಿಟಿ ಆಫಿಸರ್‌; ಭದ್ರತಾ ಅಧಿಕಾರಿ,,,,,,,,,
,Selection,ಆಯ್ಕೆ,,,,,,,,,
,Selection committee,ಆಯ್ಕೆಸಮಿತಿ,,,,,,,,,
,Seminar,ಸೆಮಿನಾರ್‌; ವಿಚಾರಗೋಷ್ಠಿ,,,,,,,,,
,Semi-permanent,ಅರೆಕಾಯಂ,,,,,,,,,
,Semi-skilled,ಅರೆಕುಶಲ,,,,,,,,,
,Senior,ಹಿರಿಯ; ಜ್ಯೇಷ್ಠ,,,,,,,,,
,Seniority,ಹಿರಿತನ; ಜ್ಯೇಷ್ಠತೆ,,,,,,,,,
,Seniority list,ಜ್ಯೇಷ್ಠತಾಪಟ್ಟಿ,,,,,,,,,
,Sentence,1. ಶಿಕ್ಷೆವಿಧಿಸು 2. ಶಿಕ್ಷೆ; ದಂಡ; ದಂಡಾದೇಶ,,,,,,,,,
,Separate,1. ಬಿಡಿಸು; ಬೇರ್ಪಡಿಸು; ಪ್ರತ್ಯೇಕಿಸು 2. ಬಿಡಿಯಾದ; ಬೇರೆ; ಪ್ರತ್ಯೇಕ,,,,,,,,,
,Service,1. ಸೇವೆ; ಕೆಲಸ; ನೌಕರಿ; ಉದ್ಯೋಗ 2. ಸಹಾಯ 3. ಜಾರಿ; ಜಾರಿ ಮಾಡುವುದು,,,,,,,,,
,Service book,ಸೇವಾಪುಸ್ತಕ,,,,,,,,,
,Service certificate,ಸೇವಾಪ್ರಮಾಣಪತ್ರ,,,,,,,,,
,Service charges,ಸೇವಾವೆಚ್ಚ,,,,,,,,,
,Service of notice and orders,ಸೂಚನೆ ಮತ್ತು ಆದೇಶಗಳನ್ನು ಜಾರಿಮಾಡುವುದು,,,,,,,,,
,Service record,ಸೇವಾದಾಖಲೆ,,,,,,,,,
,Serving of summons,ಸಮನ್ಸು ಜಾರಿಗೊಳಿಸುವುದು,,,,,,,,,
,Session,ಸೆಶನ್‌; ಅಧಿವೇಶನ,,,,,,,,,
,Set aside,ತಳ್ಳಿಹಾಕು,,,,,,,,,
,Set off,1. ವಜಾವಟ್ಟು ಮಾಡು 2. ವಜಾವಟ್ಟು,,,,,,,,,
